Initiator,Recipient
40766,38189
38371,34880
38097,40724
38832,39975
39975,38832
37527,38256
39876,38681
38681,33690
33690,37416
37416,35560
35797,38994
36789,39272
38312,37731
40724,41030
38089,38097
40994,35618
38949,38371
38681,33690
36789,39272
35560,37416
38681,33690
42073,42004
35413,35494
38371,38255
41568,36559
41936,35356
39975,36496
37731,41030
37540,39077
35413,37527
37731,37880
40002,41647
37420,39292
36789,40002
40724,35356
39876,41617
40994,40828
38089,41882
40002,36789
38949,38994
39292,36789
36789,39292
37416,35560
39975,36496
35537,40834
38097,40002
42073,40758
41696,37420
38681,37420
39292,41647
40828,40994
36789,39272
35560,38255
36789,39272
35560,38255
37540,37731
40828,39876
34880,35413
41696,40002
42004,41919
38312,38371
38969,37937
36789,39272
38371,39876
41617,35797
41904,37937
40994,41617
38255,35560
42073,37731
37527,35413
41936,40758
40834,38371
41696,37420
36819,39975
36789,39272
40994,38371
40994,41030
37540,35537
38163,41918
38255,35560
36789,39272
39975,39876
41030,39975
38255,35560
38371,37527
38255,35560
35494,38949
40834,36496
38969,39975
38097,37731
38949,35618
41707,37937
35494,35413
37731,36496
38371,40981
36789,39272
40828,40994
38163,41707
39281,34880
36789,39272
41958,40994
35618,40002
35797,38884
37880,39077
38832,41707
38163,41919
38097,37880
35560,38255
38832,38163
40758,42207
38832,35413
36819,38371
36559,36496
38089,36496
38312,38182
40758,39876
41647,38969
37880,38097
37937,39272
38371,40994
37527,38163
36819,33690
35494,38312
38312,38163
41936,38163
39292,37527
38832,33690
40994,39975
41647,35413
37183,36496
38884,38182
35618,38182
38097,35560
36819,33690
37527,36819
37420,39272
35618,35537
41707,35413
41995,41030
38097,35560
38832,37527
38189,34880
37183,36496
38884,38182
38884,38182
37183,36496
38832,35413
40981,35413
39292,40002
41936,35494
38371,35797
39281,34880
38097,35560
38189,37179
38312,38255
38681,40828
36819,33690
38097,35560
35413,36496
38371,35618
38312,35618
38163,37527
38312,41030
41882,41995
39876,38163
39292,40002
38312,37731
34880,35413
38163,39876
37527,35413
38163,39876
40834,37540
37731,38949
40828,40994
40994,41030
38256,35494
38832,35537
36819,39975
35413,40834
40002,39292
36819,38255
37540,38255
41707,38182
38371,34880
40758,35494
38256,39272
42073,38681
38089,41882
41030,40994
41918,41936
39975,39077
42207,40828
35494,35413
37540,34880
41904,39975
38969,37527
38097,37880
38681,37183
37731,37527
39292,36789
33690,35537
38097,37880
35537,37420
37420,35413
41696,36789
38163,39876
37416,39077
38256,37179
36559,36496
38097,37880
40834,37540
35494,35413
41995,38371
35537,39281
35797,38312
37937,34880
38097,37880
38256,40758
35618,40002
36559,37540
41617,35560
38163,39876
39975,39077
37880,38097
36819,35618
35413,38182
35494,35618
35413,38182
42207,34880
38832,34880
38312,37183
38097,37880
38371,38994
37540,38255
35618,39975
37880,40834
38371,38994
37527,38312
38832,38312
35413,38182
35618,38255
41882,40994
41030,35494
39292,40834
41918,37183
39975,38994
35413,40834
36789,40002
39292,37527
41918,37183
38371,37416
38681,37420
38089,41882
38097,36789
41617,35560
38969,38255
37183,39272
41617,37937
35537,39281
36789,40002
38681,38256
39292,40834
38371,38255
35494,35618
35537,38089
39292,40834
38097,36789
35494,35618
41995,37527
40002,41647
35356,40724
35797,38949
40766,38189
41617,37179
37183,39272
39292,40834
36789,41995
38832,41919
38681,37527
39975,40828
42207,40828
37527,39292
35494,37540
40994,37540
37731,41030
41919,38163
35494,38969
39281,35537
38256,39272
41904,39272
38089,36789
36559,35560
38089,35560
41030,38312
42004,38312
41617,35797
38949,38832
35494,36789
37540,40002
38097,37420
39292,37527
36789,41995
38312,38097
38969,38182
39292,37527
33690,37937
36819,39696
38681,37540
40834,39292
41995,38371
39292,37527
38371,41647
39975,38994
38969,34880
41919,40834
38255,33690
40758,36789
38089,37179
39975,38994
38371,39876
38256,39272
40828,40994
38832,35413
39696,37880
36819,38255
38256,39272
36789,41995
35537,37540
39292,37527
40766,38097
42004,39077
39292,37527
42207,40828
36819,38312
41919,40834
37731,37880
35356,40724
37420,37416
39975,38182
40766,36559
41568,36559
38256,39272
37937,38255
38949,38255
35413,41707
41030,38681
38097,34880
38949,34880
38371,39876
38089,37183
39292,37527
38832,34880
35413,34880
41617,37731
38312,37416
36819,38994
40758,37420
37527,39292
41995,38182
40994,41918
42004,39077
41919,41707
41904,39077
38969,37179
36559,38182
37880,37420
41696,36789
36559,37540
38969,37179
35560,41617
36559,40834
36789,40002
38189,37179
38371,39975
35618,39975
38371,35618
38255,34880
35494,35618
36819,39696
41030,39696
35413,41707
39292,37527
35537,38371
41882,38189
36819,39696
41958,39696
39975,39077
36559,38312
38312,38163
41919,38163
38255,38163
39876,40002
40834,37540
39696,38832
38256,39272
38312,38949
40834,37527
38163,38994
39077,40766
41882,41958
35356,40724
38832,39696
38255,33690
34880,39292
41617,37540
40766,39077
38312,38681
40828,38994
38994,39876
41882,38089
37420,40002
36559,35356
36819,38255
38256,39272
37527,38832
35797,38312
40758,37420
38371,37416
37416,38371
37527,38832
38832,35413
40834,35413
38089,41882
38163,41919
36559,38182
38832,38371
40758,35494
39975,38182
42004,38994
35797,38994
41919,40828
38097,36789
38832,35413
38097,35797
37540,34880
41696,41617
35413,41707
37183,37420
35797,37420
35413,41707
38371,35618
38256,39272
33690,35494
35413,40834
41919,40834
38832,40834
40002,35356
38969,40981
41696,37420
41696,38681
42004,39077
38371,35618
38189,37179
36559,38182
35494,35618
38256,39272
38681,37420
38312,38949
37527,38832
40994,40724
42004,42073
35560,41617
40994,41030
37527,38832
33690,39292
41617,35560
40828,39696
37420,37527
41696,36789
42207,41030
38969,38994
37937,41995
40002,38182
38256,39272
39975,39077
38163,39281
38312,39292
35537,38832
36559,41882
39281,38832
36819,40981
38182,35797
37420,40002
38371,38312
35797,38312
38255,33690
36559,35797
38182,37420
34880,38832
38256,41936
41936,39975
36789,39272
38312,37416
39281,33690
36789,39272
39696,37540
39281,35537
38969,41918
38097,37420
39696,35618
38371,39876
37540,38097
38189,34880
36819,34880
38681,33690
37937,41995
40002,37527
36789,39272
38371,39975
36789,39272
35494,38189
35537,39281
41882,35797
38371,41030
35618,40994
38089,40834
38256,41936
38163,40828
42207,40828
36789,39272
34880,35356
41936,39975
38312,33690
41958,40766
35537,38832
38097,36559
35413,41707
37880,38949
41647,40994
36789,39272
38097,36559
39975,38182
38189,37179
33690,35413
37540,37880
36559,41958
37183,38108
38163,41919
38182,38163
38832,35413
39876,38994
36559,41958
38182,40981
40758,41918
37527,35356
38949,38255
35537,39281
40002,41030
40758,41918
36789,39696
37937,41995
38994,35356
38097,33690
40834,39876
35494,38832
33690,35356
40002,39975
36559,37416
35618,40994
39975,35618
35356,37527
38097,35560
41568,42004
38108,38371
38163,40828
39292,40002
34880,35356
36789,39272
41647,39975
38949,38255
38312,38255
41919,40828
40724,35356
37416,39272
41882,37937
41958,36559
38949,34880
40766,36559
39281,35537
36819,38994
38256,42073
36789,39272
34880,35356
37937,38681
40828,41647
41995,37937
41696,37420
36789,39272
38371,42004
41707,41919
38994,36789
38255,37179
35494,33690
37420,37880
41904,39975
38371,39975
40834,38089
40766,36559
38832,35618
38163,37527
39077,35494
38182,40981
38108,37880
38256,37527
38681,38949
37183,38097
37880,38097
35797,38312
42073,40724
41882,40834
36819,38994
38681,37420
38256,37527
37937,41995
39272,36789
38969,38371
38312,35797
41958,36559
40981,34880
38949,35413
39975,35618
42073,42004
41918,38256
37937,41995
36819,39876
40981,38182
42073,39292
40834,38089
35494,38189
37880,39975
41958,36559
41617,35618
35618,39975
38312,39975
41882,38681
37420,35618
41617,39975
38097,37880
41696,38949
37527,35356
35494,38189
37420,38969
37416,39272
38097,37880
39281,35537
41995,37937
34880,35356
40766,37183
40758,37880
38371,35618
40758,42004
35537,37416
40834,33690
35618,37731
35797,41568
41995,38163
35494,38255
38681,37540
33690,36789
38097,37880
37540,40994
41936,40828
39876,37416
40766,36559
38681,37540
38255,37540
35494,38255
38189,37179
41882,35413
38097,37880
39876,37416
37420,39272
38371,37416
38949,37416
40994,38949
39292,38994
38097,38182
40981,36559
35537,39281
38097,36559
35494,38255
38832,36789
41882,35413
38163,37183
39281,33690
38312,41904
38097,37880
35494,38255
39292,36789
35618,40994
41918,40981
38097,40766
36819,33690
41904,37731
37527,35356
41696,36789
39077,38681
37420,35537
36819,33690
40766,38108
38681,39281
37416,38994
35494,38949
36789,38949
33690,36819
35618,38681
38371,35618
39975,39077
40828,41936
38371,34880
38312,34880
36789,38163
41882,35413
42004,41936
38371,39876
39876,34880
37183,38312
37540,38312
38182,40002
38163,41919
39696,37880
40981,37416
41882,35413
37731,37880
37420,37540
40766,38097
37880,39696
38097,36559
38089,36559
39272,36789
