Initiator,Recipient
37161,36228
41778,37477
37663,35253
43055,35253
40342,35545
36602,41999
37451,42911
42148,36831
42901,41026
40448,43055
41061,41050
42901,36722
37663,40962
35545,37653
37150,40170
42911,37389
42969,37389
41903,41061
40962,37451
42911,37451
37161,42384
37749,42469
41204,42066
36722,41749
42901,36722
40342,41858
39847,40448
37389,40021
37663,36228
41061,41903
41903,41061
42901,41061
42969,37451
41778,37477
37430,40109
43016,35545
37653,36722
39847,41165
37161,36766
42384,36766
40962,37389
41301,37585
37389,39870
40170,36766
39870,36228
35545,39242
36831,41301
39847,41301
41749,41204
36722,41824
36446,35945
41778,37430
40436,41165
41070,41858
36766,37150
37451,40962
40436,41165
35545,40342
36766,42622
37150,40933
41139,35945
41050,40962
41999,36602
42106,41903
35545,40342
36446,42106
36446,37663
42911,37749
37585,40342
37161,42384
40448,43055
37653,37749
39869,35945
41139,35945
40099,40436
36446,42106
36766,43016
40170,36228
37585,36228
41858,40448
35253,37663
41749,37749
41050,37749
41204,37389
42911,40109
37451,42911
40099,36602
36446,42106
42969,36228
40099,42869
37451,42911
37161,37663
40962,36228
37477,36831
39869,35945
40962,42602
40342,35545
35253,37749
40100,37451
40170,37150
36446,35945
36602,41165
37050,42429
36766,43016
37653,36831
37585,37389
37749,41050
37430,37663
41301,37663
39869,40021
41222,40448
39847,40448
40962,36228
41301,35945
40448,39847
41222,42066
40170,40021
37585,35545
40100,37161
41749,41026
36228,35253
41903,41061
37389,40109
40109,37389
40109,37161
39870,41749
40448,35545
42066,36766
36766,43016
42469,37161
43055,42602
36831,36766
37451,37430
40109,39847
37050,41070
37161,36766
42148,36766
41061,42066
41903,42066
42384,43055
40436,36602
42911,37451
40962,36228
42911,41026
41903,40021
35253,37056
35253,36766
41165,39847
40448,37161
36722,37749
39870,36228
37389,35253
37279,36831
41139,40021
37161,37663
39869,41061
37477,41778
42469,36228
39869,40021
42901,36722
41749,39870
42469,37663
37749,37663
36446,41204
40170,37150
37663,36766
40342,35545
42469,41050
37749,36228
37477,37585
36602,37430
42622,40933
40962,37389
37451,42911
41749,41026
41858,40342
41301,35945
37749,42469
41858,40342
37585,36228
42969,37451
36446,37653
37161,42384
37477,37585
36446,41050
42429,37050
40436,41945
39847,40448
36446,42106
41749,39870
41301,42430
36766,40436
35945,42869
41945,41222
40962,37389
42622,37389
37653,36722
41204,41301
42622,40933
40933,40021
36228,35253
36766,43016
41749,41061
42066,37161
37161,35945
37150,40021
41778,37430
37749,42469
41945,36602
36722,41026
36602,40099
41162,40933
40170,37150
41945,41999
37477,41162
40109,43055
37451,40962
42066,36766
36446,37585
37663,35253
41903,40021
36831,42430
39869,37161
41945,37749
37451,42911
37161,41301
39847,41301
36831,41301
42469,37389
42901,42066
40962,41162
35545,41858
40021,41061
36722,42901
41749,41139
41778,37653
41139,37430
41162,40933
41945,41301
40170,37150
42384,43055
37050,42429
42969,41824
42106,36446
41026,35545
36722,37749
41050,37749
41749,41026
41749,41026
37451,43016
39847,40933
39869,35545
37663,42602
40170,41162
40933,37663
41579,41070
41139,42969
40109,43055
41204,37161
40342,41858
41301,37653
40962,36228
37663,40933
36446,37161
42384,42602
40109,40436
37389,41824
35545,37585
41749,40962
42148,36722
36766,37050
36831,41301
40170,41162
37150,41162
41139,42602
37663,40933
42106,42969
42901,41749
37585,40099
42148,36831
42622,40933
40962,41824
41026,41749
40436,40342
37749,42469
39847,36228
42148,41050
39870,40962
40436,41165
37430,37389
41945,37161
37451,42911
37749,42469
37451,37161
36766,43016
37585,36228
41749,41026
36446,36228
37451,42911
36766,37050
37056,41204
41903,41204
37161,42384
35545,40100
41050,36766
41139,37430
37749,42469
41222,40100
42969,37451
40448,37585
35545,40342
39870,40962
37161,42384
42106,40021
41945,42602
42469,37749
37451,42911
40099,39847
37663,35545
42429,37050
36831,37663
41778,37150
35945,37389
36446,42106
42430,42622
37161,42384
36722,41026
41061,37056
41903,37056
41222,37050
41070,37653
41778,41050
41139,41026
41945,37663
35545,41050
37653,36831
35253,36831
41749,39870
36766,43016
40342,39242
37749,37430
37585,42148
42969,37451
35545,40342
41222,41165
35945,42869
37056,41061
41778,41749
42106,42066
36446,36228
41204,41824
39242,40448
41778,37430
41749,41026
36722,39847
40170,40933
37150,41162
42901,36722
42148,41824
40109,41139
36446,42106
42901,36722
42869,35945
41139,37389
42106,36446
42911,40100
42901,36722
41579,41026
41749,41026
37749,42469
40962,42602
37430,37663
37050,41070
42430,43016
42602,36228
37389,42622
35253,37430
40170,36766
36602,40100
37050,37451
41301,43016
36228,42602
42911,37279
40933,41162
43055,42602
36602,40100
42066,36766
43016,37389
35545,41204
40099,40436
41165,39869
41945,37279
41858,41026
40342,36831
37430,39847
37749,42469
37451,40109
43016,36766
37663,35253
42430,36831
41026,40099
37585,37050
35545,40342
37056,41204
39870,36228
37663,43016
39869,37150
40100,37451
36602,42869
41858,37585
39870,37161
37161,42384
42602,36228
42622,36228
39847,41301
36766,40342
41858,36766
39847,36766
37430,41139
35545,39242
41858,39242
35253,37050
42969,37430
41579,40100
41778,42469
37150,37663
36722,41026
41222,40100
35253,37050
41903,40170
37451,42911
37749,41070
42602,41162
42602,41162
42602,41162
36602,41165
36602,41165
36602,41165
42384,35253
42384,35253
42384,35253
40436,40448
40436,40448
40436,40448
41162,37150
41162,37150
41162,37150
41903,41061
41903,41061
41903,41061
42622,37663
42622,37663
42622,37663
41204,41050
41204,41050
41204,41050
36602,41999
36602,41999
36602,41999
36722,41026
36722,41026
36722,41026
41579,41070
41579,41070
41579,41070
42469,37161
42469,37161
42469,37161
35253,37050
35253,37050
35253,37050
43055,41162
43055,41162
43055,41162
42869,36602
42869,36602
42869,36602
41945,41999
41945,41999
41945,41999
41070,41579
41070,41579
41070,41579
40170,37150
40170,37150
40170,37150
37389,36228
37389,36228
37389,36228
35945,42869
35945,42869
35945,42869
37451,37161
37451,37161
37451,37161
42911,41026
42911,41026
42911,41026
36831,40342
36831,40342
36831,40342
41858,36831
41858,36831
41858,36831
41778,37477
41778,37477
41778,37477
35545,40100
35545,40100
35545,40100
41903,40021
41903,40021
41903,40021
37477,39847
37477,39847
37477,39847
42869,35945
42869,35945
42869,35945
40099,40436
40099,40436
40099,40436
37663,35253
37663,35253
37663,35253
43055,35253
43055,35253
43055,35253
37389,36228
37389,36228
37389,36228
37663,35945
37663,35945
37663,35945
39869,40099
39869,40099
39869,40099
37451,36831
37451,36831
37451,36831
36722,41026
36722,41026
36722,41026
41139,37430
41139,37430
41139,37430
41824,42602
41824,42602
41824,42602
37749,42469
37749,42469
37749,42469
40962,41162
40962,41162
40962,41162
40109,37150
40109,37150
40109,37150
39870,36228
39870,36228
39870,36228
37056,41061
37056,41061
37056,41061
36228,37050
36228,37050
36228,37050
39869,42066
39869,42066
39869,42066
42106,36446
42106,36446
42106,36446
41945,41999
41945,41999
41945,41999
37477,37389
37477,37389
37477,37389
36722,41026
36722,41026
36722,41026
41999,37430
41999,37430
41999,37430
41945,37430
41945,37430
41945,37430
37477,37389
37477,37389
37477,37389
41749,36722
41749,36722
41749,36722
42901,36722
42901,36722
42901,36722
42066,41824
42066,41824
42066,41824
35253,37150
35253,37150
35253,37150
41858,40448
41858,40448
41858,40448
40021,41050
40021,41050
40021,41050
37663,37749
41579,41026
42622,40933
40342,35545
35545,40342
40170,36766
37585,37451
35545,40342
41222,40099
42384,41165
37451,42969
41050,37749
41301,35945
42429,41778
37663,36766
36446,37161
35253,37749
41222,40099
41778,37430
41026,36722
42901,41749
36766,43016
41945,36831
42622,40962
40342,41858
41301,35945
35545,39242
40021,37056
42430,37389
41061,41903
41903,41061
40436,40099
36228,37050
42869,41999
40962,36446
41061,37056
37663,37389
35253,37150
37056,37451
41222,40099
42430,36766
37663,35253
42901,41026
36446,36228
35545,41858
41026,37663
42106,36446
42066,41824
42911,40109
41026,41858
41026,41858
37161,43055
37161,43055
39847,36831
39847,36831
36722,41026
36722,41026
42148,39242
42148,39242
41222,40099
41222,40099
37477,37585
37477,37585
40099,39869
40099,39869
37749,42469
37749,42469
41050,37389
41050,37389
36446,36228
36446,36228
39870,37056
39870,37056
36602,37653
36602,37653
37477,37389
37477,37389
42911,37749
42911,37749
41162,36228
41162,36228
40170,36228
40170,36228
37585,37663
37585,37663
41026,36766
41026,36766
43055,42602
43055,42602
35545,40342
35545,40342
42384,37161
42384,37161
42622,40962
42430,40962
35545,40100
37663,36446
41204,42969
37451,37161
40962,37389
42622,37389
41222,40099
40021,39869
41749,39870
37663,40933
37749,42469
37585,40100
42869,41999
41222,40100
37663,43055
40170,40933
37585,37150
41749,39870
37451,42911
36722,37451
37389,39242
40099,41222
42622,40933
40099,39869
40962,41824
37451,42911
36831,41204
42869,36602
37749,37430
40436,41945
41579,37653
40170,41162
36602,40100
40100,37451
41749,37056
42430,36831
41945,37663
37749,42469
41222,40099
41165,40099
40021,42066
37161,36228
35545,41858
37150,40170
42901,36722
42066,41824
35253,36766
41903,41061
37451,36228
37430,37389
42106,36446
36831,42430
41749,39870
37161,42384
41222,36602
40099,36602
37451,42911
36602,40100
42106,36446
39869,36722
41749,36722
37585,41050
35545,40100
39242,40100
41749,36228
43055,35253
41162,35253
36446,42106
41903,37056
41061,37056
36602,42869
37451,42911
40342,35545
35545,40342
39869,41204
40021,41204
41301,35945
36446,42106
41749,36722
37056,35253
41858,41026
40436,35945
42430,36831
36831,42430
37161,42384
40448,39847
41778,37430
35253,37050
41222,40099
42430,41824
41999,42869
42602,43055
41858,40342
37749,41050
42901,36722
41026,36722
40021,40933
41903,41204
41139,41204
36446,42106
36446,35945
37451,42911
37663,41162
37451,40100
41061,37161
42911,37451
41139,41050
42901,37150
40109,42066
35545,40342
37477,39847
37389,36228
37161,37663
42384,37161
43055,40962
36766,40962
36602,41945
41301,35945
37585,36722
42969,36766
41749,41026
40962,36228
36228,42602
41824,42602
35545,41858
36831,40099
37161,42384
41204,36766
41050,36766
35253,42066
36766,43016
35253,42066
42622,41824
36446,42106
42869,36602
36602,42869
42148,37477
40342,35545
41579,42429
41579,36766
35945,42869
37430,43055
37749,42469
41222,41999
42911,42969
42901,36722
41749,36722
42430,37389
42148,39847
41301,35945
41070,41050
37451,40962
41026,41749
42901,41749
40342,35545
37150,37056
43055,37161
40933,36831
42106,36446
37585,36228
42384,37161
42602,43055
37663,41162
35945,42869
39869,40933
36228,35253
41050,41162
37430,37389
41301,35945
41858,36831
41945,39847
40933,40021
36602,36766
37653,37430
37451,42911
35545,40342
37056,41749
40962,37451
40021,39869
41903,40021
37056,42622
41050,40962
37050,41070
39869,41165
41945,43016
40170,37585
40436,41222
35545,40342
35545,39242
42148,37389
41945,40436
39870,37663
37050,42469
37056,35253
36602,42869
37451,42911
42430,40962
41165,41222
37663,35945
36722,36228
41999,41945
41778,37430
41222,40100
36446,42106
37161,41162
37663,36766
41858,41026
42148,39242
37585,40342
35545,40342
40436,41945
41204,37663
36766,41050
41903,41061
42429,41579
40962,37161
41222,40100
37451,42911
35545,39242
39869,37161
40962,42602
36228,41162
42969,37663
37663,36766
43055,42384
42148,41858
36602,42869
42430,36766
43016,36766
37663,35945
37749,41050
37451,42911
39870,36831
42430,36831
41070,37663
42429,37050
39869,35545
40109,43055
36722,37749
41050,37749
39870,41749
41945,37451
41222,41749
41026,37653
40170,36228
42430,40962
41903,37653
36831,35945
42106,36446
42869,36602
37585,41050
37585,37451
42911,37749
36766,40342
37653,36722
41050,37279
41222,37451
42066,41903
42106,36446
40436,41165
39869,40021
40342,36766
37451,42911
42901,42066
40021,37056
35253,37653
40962,36228
36446,35945
41999,36602
41165,40436
42430,43016
37585,36228
36722,41749
39869,35945
37749,42469
42911,40109
36722,42901
41204,42066
35545,42148
37663,41162
36228,41301
36228,41050
41050,37749
37389,40962
36722,39870
41749,39870
36602,41165
41999,41222
41162,37663
41858,37477
40021,39869
41139,39870
42148,37585
40933,37150
39870,36831
39847,36831
42911,37451
36446,37451
42066,37451
41824,42602
40021,41204
36831,39847
