Initiator,Recipient
38828,34713
36389,35721
40764,35532
30953,27993
40341,41088
33116,36678
38093,31332
33030,37844
31725,32924
32164,35502
27993,35502
37847,33792
31332,33199
40730,33899
35721,31725
40239,40341
39269,39302
33002,38828
38705,33915
31725,35721
37830,33199
41089,41088
40050,41089
34839,39085
30953,38747
38699,32924
31459,34713
30953,38747
33030,36389
40173,25888
38814,33915
36294,27993
36678,33116
38412,38828
39278,35671
33030,33915
34713,31459
31725,32062
39302,38747
33116,36678
28372,33116
35532,40764
38180,41089
33002,34713
28680,27993
35532,40764
32062,37844
28680,27993
38049,39085
36294,39085
33030,38705
25888,33915
38699,32924
36678,33116
31332,35502
39925,23042
39577,23042
35721,38699
38971,35532
33030,34919
38862,37298
39925,35502
30953,28372
41210,40239
41088,32062
38093,33899
40541,33030
36294,36241
32924,41210
31332,37830
40050,39577
35721,38753
28680,38021
33030,32062
35532,39577
31725,38180
39278,28680
40204,28680
38093,23042
38412,38699
36241,38971
40541,37844
40637,34839
37844,38093
27993,35502
39925,35502
36241,38971
36294,33002
33030,38705
38699,38814
35721,38753
28680,40204
25888,40173
40764,36241
33002,38049
35532,35502
40764,36241
39302,32164
28372,39001
39278,38021
28680,33915
37831,37830
39085,23042
38828,32062
39085,31459
39577,31459
39577,35502
40108,40239
41261,36241
38828,34713
36294,27993
37831,40637
35671,35502
33030,37847
31459,34713
28680,38093
36294,27993
38828,37830
35502,40764
36678,40108
35671,32062
30953,38747
37443,30388
30388,37443
40173,25888
38828,33002
31332,37298
35671,25888
38705,35502
38021,38059
34919,23042
38059,23042
28372,37443
34839,40637
33030,37847
33915,31332
35671,28372
33002,30953
33116,36678
36294,38049
33030,39035
31332,25888
33030,33116
38180,35671
36850,34839
38814,36389
23042,35502
30953,31725
28680,39035
40730,37831
35721,40108
31459,37298
38093,38828
39085,35502
30953,39302
39925,23042
31332,35502
33915,37830
35502,40764
37298,39577
40730,37831
38747,38699
33915,37830
34919,38059
35721,38747
34839,40637
38956,37831
40730,37831
37298,23042
39925,23042
35532,35502
33030,38705
37831,38956
36389,39035
35671,25888
38180,39278
31459,34713
35532,40764
40950,37443
34839,40637
39302,32164
33915,37830
36678,33116
33116,28372
38705,31725
38828,33199
35532,39085
40547,38093
36389,34839
37831,25888
38828,32062
36389,38699
40547,38021
35671,28372
28680,27993
41010,37831
32062,38828
33030,40541
33792,38021
37443,30388
36678,40239
36241,41261
35532,37298
30953,38747
32062,38828
34919,38059
36678,33116
28372,38093
36389,38814
33002,38828
38828,32062
38699,32924
23042,35502
36294,37298
35721,36850
33002,35502
33030,38814
32062,41261
35532,40764
38971,36241
38828,34713
33002,25888
37830,31332
35671,32062
32924,37844
38828,34713
36241,41261
32062,36294
33030,40541
40204,28680
39577,23042
35721,37844
38021,38862
33030,30388
33899,35502
30388,34839
33002,38049
34919,38753
33915,25888
38021,39035
39035,38021
38705,38093
28372,31332
36389,33030
35532,40764
33116,36678
32164,35502
40204,28680
25888,41010
40108,37443
39035,32062
38705,25888
38021,31725
39278,40204
39085,23042
36678,33116
32062,33915
40547,41066
34919,31725
28372,40108
37831,37830
38828,37298
35502,23042
39577,23042
40108,38747
37830,34839
36678,33116
38049,31725
33030,38705
38814,33915
33116,36678
36678,33116
35532,40764
36850,39269
41089,36241
38828,38049
31459,33199
39085,37298
34919,35721
39269,36850
35671,35502
37830,33915
40764,35532
35721,35502
33792,33002
40541,31725
35721,28372
39925,23042
39577,23042
35671,41089
38180,35671
38699,33030
40547,38021
38862,38021
40950,39001
35721,34713
33792,38752
40341,32062
37847,39925
38412,39278
34919,39278
31459,37298
33116,36678
39001,38862
38828,31332
28680,33792
32924,39035
33002,36294
39085,31459
36678,33116
39001,38862
28372,37443
40341,41066
35502,39925
39577,39925
32062,25888
33030,38705
40541,36678
32062,33915
33002,36294
38828,36294
41089,38180
38956,40730
35671,28372
38828,36294
38021,40204
41010,25888
34919,35721
40950,41088
38412,40080
35721,38753
40341,32062
31459,34713
36678,33116
38180,36294
40541,33030
32062,32164
36294,33002
40204,38093
40173,25888
40547,33116
38862,41210
34839,37830
40341,27993
38699,28372
35532,40764
38699,40239
40541,33030
31725,36678
40730,37831
36389,35721
38021,33899
35671,33199
38828,32062
36241,33002
41010,40173
37298,34713
38093,39035
36294,33002
40730,40050
38699,38412
37298,34713
33116,36678
34713,37298
35532,40764
36678,33116
37830,33915
40637,39925
35721,38753
40541,40204
33002,38828
40341,38862
41010,25888
39577,37298
27993,35502
37830,33915
36678,33116
33030,38705
40341,38862
28372,37443
36678,33116
33792,38021
34919,38059
35532,40764
38093,23042
35721,34839
40239,40080
33030,39035
38747,36389
33116,36850
38180,28680
39278,28680
33915,33199
35502,39925
35671,38956
33116,36678
35532,40764
38828,33199
32924,33002
32062,34713
40730,37831
41010,40173
38093,38752
36241,41261
38971,41261
33002,33899
35502,39925
37830,33915
38956,37831
35671,37831
41010,25888
38752,40173
33199,34713
38699,38705
38828,33899
35532,40764
37298,34713
40730,37831
39577,23042
41261,36241
36241,41261
34919,38059
33030,34919
33002,38828
40637,38971
35532,39085
38699,41210
41088,40262
38956,37831
40730,37831
33002,32924
39577,39925
23042,39925
33116,35502
36678,35502
33002,32924
38093,39035
33915,35502
28372,37443
36241,41261
41261,36241
38828,32062
37847,39085
37831,33915
39269,39302
40547,41088
38021,39278
28680,39278
30388,33199
37830,35502
37298,35532
35721,34919
38828,34713
40050,38752
40173,38752
33030,38705
33116,36678
40341,41066
33002,32924
33002,32924
38180,35671
31459,34713
38180,35671
40541,38862
35721,38753
40080,38705
32062,32164
36241,41261
40239,41088
38180,32924
41066,41261
40262,41088
33002,32924
34839,33199
40637,38021
35721,31725
33116,36678
31459,34713
39269,38956
28372,37443
36241,41261
40547,38956
38862,37298
