Initiator,Recipient
39632,41547
35719,41258
39632,41258
41320,41518
37947,37244
35606,40531
41854,33191
39632,41258
37947,37244
33007,32287
36056,35719
34972,36399
39937,34972
40531,37972
33856,38151
39725,39561
38052,41888
42159,39103
33191,34765
41519,42019
33856,38728
41716,38238
38238,41854
41475,41651
38728,33856
27635,33111
38052,34323
40531,37972
39743,41258
37542,34847
37947,37244
41320,41518
41650,33111
37383,27635
41651,41475
33856,34887
34887,41694
32858,42159
41716,41854
39632,41463
31873,41657
32858,42159
32267,34765
33856,37192
27635,39103
27635,37542
34043,40531
39937,39725
37947,37244
38053,33191
38728,33856
35719,33191
33111,41650
38151,41807
40615,38861
31873,41657
38728,27840
35719,41258
33111,41650
35719,39743
41458,34972
32287,33007
37972,35606
27840,34110
40531,34043
35719,39632
38861,37229
32287,33007
41716,41854
27840,35606
36464,35606
32287,33007
33368,37972
40526,34847
34110,33100
42145,33856
32858,33856
41797,41694
33993,34110
34847,39103
34887,41797
28432,38861
37470,34323
38238,41197
40531,34043
39632,35719
41258,35719
33368,37972
34845,37229
32287,33007
39103,37542
38823,37542
36083,38823
35719,35977
38053,34992
34847,39103
32479,33100
38823,27635
34043,40531
38728,37321
37972,33368
35719,38823
38987,34887
34323,36291
38861,37229
37321,36399
39632,41258
41547,34992
27840,37972
38053,37470
33111,41650
41458,30049
41460,41458
40531,34847
35606,40615
32287,33007
38052,32479
40615,39725
37470,34323
41258,35719
33856,32858
41797,42145
33993,34110
41518,41650
41467,41650
41519,41651
41651,41807
35977,39103
33993,37972
37972,35606
41197,36291
38151,38823
33191,38052
38728,33856
33100,37498
38987,36083
39632,41258
34845,37229
34845,34110
41651,41657
41519,34765
41650,34972
39937,38238
33100,37947
38987,36083
39632,41258
32858,35061
37542,27635
33856,38728
37244,35606
39561,38823
42145,36399
41519,36056
37229,41320
35977,28406
41320,41518
36083,39103
33856,30049
33111,35606
34845,36399
34043,40531
39632,37229
27635,39103
34043,40531
35719,41258
34765,36464
32858,36056
27635,37542
35061,27635
41258,35719
39632,35719
27635,34043
37229,41320
41650,33812
40526,34847
41694,41657
41888,28432
41258,34992
41519,41547
32287,33007
41651,41807
36056,41518
35606,37972
32445,35719
38052,34110
32287,33007
38151,34845
33867,36291
41518,32267
37470,35061
36464,35606
27635,34043
39632,41320
41258,41320
40531,39066
41197,30049
38728,41694
38728,33856
34847,39103
41797,38728
37321,35061
27840,33368
38151,35606
39632,41547
31873,41657
40033,41657
38728,33856
42145,40526
27840,41463
34992,41547
42159,32858
33856,36083
36056,41320
33993,35606
27840,33368
34992,37542
39937,37947
32445,42019
38728,34887
40531,39066
37972,35606
34847,39103
41651,41475
31873,36083
38151,36083
37470,39632
36056,40033
34972,41197
37192,38053
38728,33856
33993,34110
33100,39066
30049,35719
39632,35719
34043,41460
36056,32858
40033,32858
37542,27635
41467,38823
41650,33812
34887,37192
38823,35061
31873,38728
41650,33812
39743,34992
32858,42159
30049,32445
39561,39937
39725,37229
38823,27635
38052,32479
33867,34972
28432,38861
41258,34992
39632,38238
37972,33007
42019,41519
34845,33993
41463,33368
33812,39725
35061,32479
37321,36083
35606,37244
39937,35719
36056,41518
41519,35977
37947,36464
34043,40531
33100,37321
41650,33111
37470,30049
38151,36083
39937,36083
33007,37972
39743,34992
41888,37470
40615,36399
34110,35606
32287,33100
41518,41650
36056,41650
39561,32267
40615,33812
34043,40531
37947,36464
32287,33100
38053,34323
41888,35606
33368,41463
41463,39103
37972,33007
41888,28432
38728,33856
39561,34110
31873,35606
37229,39066
38823,35061
38987,35061
33368,32479
28432,38861
31873,41657
41797,41657
34765,32287
37947,36464
34992,35719
37192,41463
32445,42019
38053,37321
41797,41657
39632,41547
34992,35719
41519,42019
39725,32267
32858,42159
39632,35719
41258,35719
41197,30049
36083,39937
41458,34972
41458,34323
32287,33100
38728,28432
32858,34110
38238,34992
41650,33812
38861,36399
38053,35606
33856,32479
41797,33867
34847,40531
38823,27635
36056,41475
33867,37244
39937,34847
39632,35719
41547,34992
41716,38238
41854,38238
41797,39103
40531,35606
34043,35606
37229,41320
33856,37192
35719,39632
41475,41518
36056,41518
37947,36464
34972,41458
34992,39743
41650,33812
28432,34847
41258,39632
41651,31873
33368,37229
38728,33812
41650,33812
32287,33007
36056,41518
33993,37321
40531,37972
32287,33007
35606,33993
32287,33007
33867,32479
33368,35606
41650,33111
32267,37947
39632,41258
38052,31873
41467,41650
40615,41650
33856,35606
40615,39725
41258,39632
30049,35719
39743,34992
27635,34043
37542,39103
35719,41258
40531,37972
38987,33812
27840,31873
31873,37192
38728,34972
35977,37470
33866,32267
32267,33866
30049,36464
35606,37244
36399,32479
41463,33368
37229,41320
33993,34110
36056,41475
41797,40033
37498,41518
38053,40526
39937,37192
33812,39725
40531,37972
32287,33007
33867,32479
37229,39066
37244,37947
39632,41258
41258,35719
36291,35606
36056,41518
41797,40033
39937,34847
36083,34323
31873,41657
38052,37947
41650,33812
40531,37972
34043,37947
39632,35719
41258,35719
34845,35606
40531,37972
33100,37244
41258,34992
36056,41475
41197,39725
41650,33812
34845,38151
37229,41463
36056,41475
27840,28384
34992,41547
39743,41547
39937,39103
28384,33812
35061,32287
39937,36083
39725,33007
40531,37972
41460,35977
38823,27635
38053,37470
39632,41258
38052,41463
34043,37947
41478,40033
38987,38151
32287,33007
34043,37947
37542,36464
33993,32858
41478,40033
38861,28384
39743,38238
41547,38238
39103,36291
41467,28384
28432,28384
37542,27635
35719,34323
34043,37947
38728,38151
41888,39103
38052,36464
41258,35719
39632,39743
34992,39743
32287,33007
34765,41463
27635,37542
38728,33856
37192,35606
28384,33812
33007,32287
38238,36083
33856,34887
32858,42159
41258,35719
39632,35719
36056,41475
35061,33111
38823,37542
34992,39743
33007,32287
33867,39103
40531,37972
36464,33368
34887,38728
41463,38052
39632,35719
32445,42019
27840,41463
40531,37972
37470,28384
34043,37947
40531,39066
38861,28432
37972,36056
31873,33368
33007,32287
36056,37972
33007,32287
38053,41519
41650,33812
37972,36056
38987,35061
35606,34887
33867,33100
40531,32287
32858,42159
34043,39103
37192,41463
27840,36464
35061,33111
34972,37498
33856,32479
41197,39725
41797,38052
39632,41547
40531,39066
41650,33812
41478,40033
36291,37947
36083,34847
34992,33111
41258,41475
42145,41197
37192,32287
38728,41518
41258,34043
38823,27635
41797,33100
41519,41657
41650,33812
35606,39103
36291,39103
33867,39937
38052,33100
41657,31873
42019,32445
36056,37972
38053,41519
33993,34110
39743,41547
38728,41518
40615,33812
42159,34765
27840,36291
37972,36056
33867,32479
34765,37947
37498,35606
40531,41518
34110,33993
35606,36291
27840,36291
40531,36453
36056,37972
37383,38823
38823,35061
27635,35061
36399,37192
34992,39743
41807,38987
41854,41716
37542,36464
38052,36083
32858,42159
34887,40531
33856,41797
38987,32287
40531,41463
36056,37972
42145,41694
40033,41478
34110,33993
28406,30049
37192,33111
36291,37947
32858,33856
34110,33993
36083,32267
39937,32267
28406,28384
34972,36464
40526,39066
41458,30049
27840,38728
32858,33856
39632,41460
38823,27635
28406,37229
41797,33856
42145,33856
41458,34972
41651,38728
39632,34992
41478,40033
34043,40526
41458,41197
34972,41197
40531,39066
40526,34043
34972,41458
41478,40033
40526,34043
32858,42159
41547,39632
34323,36291
32287,37947
32267,37947
34972,41458
35719,39632
34765,39066
27840,36464
33100,34110
37244,37229
37321,33856
36399,34847
38823,34847
41467,41650
38728,37972
37542,39103
34972,36464
34043,40526
37542,36464
37321,36083
39632,39743
38151,41807
35061,37542
38151,41807
41650,34847
40526,34043
38987,38151
34043,40526
33867,39066
41797,36399
32267,37947
34845,37321
38151,38987
41651,38728
39743,36464
33867,37244
27840,36464
41651,38728
42145,38728
39103,36291
40531,39066
35719,34992
38728,41518
36399,38987
39937,35061
40526,34043
42145,41651
27840,36464
40531,39066
37972,39066
39632,41258
34323,37244
40615,36083
34845,34765
32287,32267
41258,35719
40526,34043
41475,41888
37383,36464
33368,33111
38823,28384
37542,39103
33993,37972
40531,39066
34323,30049
40526,34043
39066,32858
37947,32287
38052,38987
41258,35719
39937,35719
28432,41888
38861,37229
40531,37972
38987,38052
38151,41797
41197,34972
38238,41716
37192,39103
38052,41197
34972,34992
40526,34043
27840,33368
37972,33368
27840,36464
41716,38238
34847,41650
41797,32858
41467,40615
40526,41651
34887,41694
40531,39066
38987,38151
32267,39561
39632,41258
37947,34765
34765,32287
35719,30049
37321,35061
33867,30049
38238,41716
37229,42159
38052,33100
33856,32858
40531,37972
32267,32287
33007,32287
34992,38053
41467,36083
30049,32445
37383,38238
34765,32858
41888,37229
37383,36464
34847,41650
37470,30049
41458,34992
37972,34110
41888,34110
33111,41460
41467,28384
33993,36464
34972,30049
34110,33993
40531,39066
34765,32287
28406,35719
38053,38151
39937,41197
38052,42145
38987,34887
38728,41518
27840,34110
40531,37972
33368,36464
40615,34765
36399,32479
34845,34887
32287,34765
41547,39743
35719,41258
41797,40033
28432,38861
41518,38728
41651,38728
40531,37972
37383,36464
33867,37244
41650,34847
40526,36291
37542,39066
39725,33007
39632,41258
38987,37229
36083,39937
37321,34972
41888,38861
41888,28432
27840,36291
37947,36291
33867,32479
34847,41650
30049,32445
37542,39066
39103,36291
41716,34992
34847,41650
34887,33993
38238,37244
39561,40531
30049,39632
41547,39743
32479,41460
32267,34765
39725,33007
40531,39066
37383,37470
38052,37244
38823,28384
34992,41547
41258,35719
34847,41650
42145,41694
40531,39066
41518,38728
40452,39103
39561,37947
41475,41460
42145,41694
36083,34847
41518,38728
34765,32287
39561,39103
38728,41518
33993,34110
32858,42159
38052,37947
37383,35061
27635,35061
38728,41518
41467,40033
37972,41460
32287,41460
41888,38823
39632,34765
37383,36464
41467,38987
38238,34323
27635,41478
37947,33007
38861,35061
37192,39066
39743,39103
40531,27840
39632,41258
35719,41258
38861,28384
34845,38151
42145,41657
40531,27840
39743,39103
35719,39632
27840,37192
34845,34765
28384,37470
39937,37192
33856,37192
37972,41460
38238,37229
40452,41467
33007,37244
32445,30049
39103,36291
41197,39743
34972,41458
32287,41478
37470,39632
37542,40033
35719,38823
32858,38823
33993,39066
38151,41807
33856,38728
37321,39103
27840,36464
34972,41458
38053,38151
41547,39632
40531,37972
37947,36291
32858,42159
41650,34847
41258,40033
34972,41458
38053,32445
41475,41460
37972,32479
38728,41518
40033,41460
28432,38861
38823,39103
40531,39066
34765,39561
33111,41797
40452,28384
28406,28384
41197,34992
41518,38728
38151,41807
41258,37229
34972,32479
37192,39066
37972,39103
33993,36291
37321,39561
40033,41460
41475,41460
33856,37383
40615,33007
37192,39066
38861,28432
41888,34765
36399,41651
37972,39103
33856,37383
38987,38823
41258,39725
38053,33867
40452,28384
33993,37244
33368,36464
32445,38238
37192,37383
41888,36083
38823,35061
38151,39937
37470,34323
35977,38053
33368,37972
34847,41460
41650,40615
37542,27635
41258,40033
39743,34992
35719,28406
34765,32287
41797,36399
28432,38861
38987,37229
42145,41694
38728,39103
32267,36083
32858,42159
34765,32287
39632,35719
38238,41547
41547,39743
33993,39066
34847,41650
28432,38861
41888,38861
39725,39103
40033,41258
32267,34765
37542,27635
40615,28406
41478,39743
33993,37244
34972,38052
41458,38052
40526,33111
38823,34847
40531,37972
37972,39066
37229,34110
36464,38728
41197,36083
40452,41467
37947,33007
41258,34992
35719,34992
35977,39743
38987,38823
41197,34323
40452,28384
35061,37542
34972,41458
32287,37542
41650,37947
37192,39743
41651,41657
40033,41258
39937,38151
41888,34110
33993,36464
33993,27840
32445,42019
41258,40033
42145,40033
39743,41458
37383,41478
32287,37542
41518,39103
33867,37244
41888,28432
38861,28432
38823,35061
38238,41716
37192,40531
40615,36083
41460,35977
38052,34323
41467,28384
41258,34992
33867,32287
34845,38987
37972,37229
41888,37229
41797,33111
37229,38151
38151,41197
27840,37947
32858,36399
41797,33111
40531,28432
41547,39743
39561,41518
34110,41518
41650,41467
37383,27635
42145,40033
36464,33368
42159,36399
33007,36083
39561,39725
41650,41467
34323,32287
41547,35719
40531,27840
37229,39103
40615,37229
41458,34972
38987,34887
41258,35719
41657,41518
42145,41518
39725,34765
37947,33007
34323,37244
33867,37244
41651,41657
35977,38053
37947,33007
41547,34992
41888,41518
41797,33111
37947,34110
32287,33007
27840,36464
38823,37229
33007,32287
38238,41716
36083,34110
39937,36083
33111,41797
38728,34323
39632,35719
41888,41518
37192,37542
38238,34992
33993,36464
41258,40033
38861,37229
41651,41657
40526,36291
41197,39725
40531,33368
38728,33856
41888,37229
33993,36464
33191,34992
35719,37383
37542,32287
33867,39066
33866,38987
37947,33007
38823,35061
27635,35061
39725,34765
32267,34765
39632,35719
36291,37947
37947,36291
34845,41460
39743,41518
37321,35061
40615,35061
32858,42159
34992,38238
39561,36083
37192,39066
33191,34992
33007,34110
41651,41807
34887,37229
33856,27840
37192,39103
33856,38728
41458,34972
34765,37947
28432,38861
41467,40615
32287,37542
41458,34972
32287,37542
37542,39937
35719,39632
39103,39066
32267,28384
34972,41458
37947,33007
33191,37542
39632,41547
28432,38861
37192,40531
41258,41518
35606,36464
33812,39103
41797,38052
38728,33856
31873,41657
41888,41467
41650,32287
31873,33007
35606,37542
27840,33866
35606,36083
39561,32267
39561,37947
34765,33856
41547,39743
41467,41650
28384,33812
34972,36464
41197,39937
33993,36464
38728,33856
41797,33856
35061,33007
39725,34110
41807,38151
34972,41458
33867,40615
41519,41460
41888,41467
41320,41518
41854,33191
37192,33812
33007,34110
41650,40452
31873,33368
41320,41518
27840,35606
41258,41518
40615,36083
34972,33812
37542,36291
35061,33111
37192,39066
40531,39066
38823,39103
27840,35606
42145,40033
40531,35606
35606,40531
42019,41519
32445,41519
34110,28406
37192,33111
27840,35606
31873,33856
41797,33856
39103,36291
37192,39066
35606,36464
27840,35606
41467,40615
28384,33812
38052,36083
33368,36464
37972,35606
41467,28384
40452,28384
41888,38861
41797,39561
33812,37542
41478,35061
34992,39743
37972,36399
33993,37192
38823,37383
41888,28432
41650,33812
39632,33191
28432,41888
36291,37947
41797,31873
27840,40531
35719,39743
39632,39743
37947,36291
38053,28406
38987,33866
38053,33867
41320,37229
39103,41518
40531,39066
34992,32267
34972,41197
40615,40452
27840,35606
37947,36291
36083,37383
36399,34887
37229,41320
41258,41518
41650,33812
33812,32267
32287,32267
31873,33368
33993,32445
42145,40033
38052,33100
40615,37321
41888,38861
38987,37229
41258,41518
40615,33812
27840,35606
38861,35061
32858,42159
37229,41320
41258,41518
39632,41458
30049,28406
31873,41657
41547,34992
40615,33812
35606,40531
27840,40531
38053,41518
38861,41888
39725,39937
32445,33191
41478,41797
37972,39561
37947,36291
41650,41467
41694,41807
33007,37244
41197,34972
40531,39066
41807,41657
37470,34323
33856,38728
38728,41797
27635,33111
41519,39743
35061,34110
27635,32287
35606,37192
32445,42019
34972,41458
42019,32445
41716,33191
33812,35606
28432,28384
41888,28384
41547,35719
36056,42159
41854,33191
41650,33111
42145,41518
41797,33111
41197,30049
28432,38861
41888,38861
33368,41463
37470,34043
41888,28432
40531,31873
32858,33856
39103,40033
41650,39725
36056,34043
38861,34043
39632,30049
40452,34043
41854,33191
36056,33812
41467,41650
38987,38151
39937,38151
39561,41694
34847,38728
39725,41467
32287,41797
41888,38861
38053,41519
41197,41258
41258,35719
34972,41458
37470,34323
33191,37383
38052,34110
41478,36291
33812,39103
31873,36056
41657,36056
41258,40033
27840,40531
41854,33191
38238,41716
41458,34972
37947,33007
33867,33100
36056,37244
32445,33191
36056,40033
39632,41547
40531,38861
38861,35606
39725,41467
41460,28406
40526,34043
33867,37244
35606,36056
38728,31873
40452,34043
32287,33007
41258,40033
37192,37244
40452,28384
41888,35606
39632,30049
27840,41463
31873,33856
35719,34043
34992,33191
41854,41716
33993,36464
41458,28406
40615,33812
34765,39561
37947,34110
40452,28384
34043,27635
41888,28432
41197,41258
37947,32287
41716,42145
41458,28406
41258,34992
35719,41258
38728,34972
37192,32858
37972,37244
38053,41519
41650,33812
41888,28432
32287,27635
27840,35606
38053,34323
40452,38823
33856,32479
40531,32479
38728,33856
39632,41258
38238,37470
37542,37542
37972,36399
27635,32287
32287,27635
38823,37383
38861,28432
37229,41320
41651,41657
32287,27635
39725,34043
35719,34043
40615,38861
38861,28432
34847,38728
41467,40452
37229,41320
40526,34043
39725,34043
32267,34765
27840,33812
33993,36464
35606,39103
41458,28406
37383,38823
33100,30049
33993,36464
35061,35606
27840,35061
33368,41463
32858,42159
39632,35719
41258,35719
