Initiator,Recipient
41797,31873
38728,36056
33856,36056
37229,41320
37972,33007
41258,34992
41716,41475
32287,27635
32858,42159
27840,40531
27840,35606
40531,39066
36291,33856
35719,41258
32287,27635
40033,32267
32858,42159
28432,38861
34847,37542
33867,32479
33812,41650
41854,41547
34110,33191
34765,39066
35606,36464
31873,38728
39743,34992
33007,37972
41463,41475
41651,41694
32479,33867
40452,28384
40531,37229
34847,37542
41467,28432
41888,38861
34765,41650
32858,39066
35606,37972
42159,41320
41657,38728
39725,33007
41460,34972
28384,40452
33100,32479
36083,35061
41797,31873
39066,32267
33191,34110
41650,34765
32287,33812
37972,35606
41657,38728
37542,34847
37498,36464
41519,39743
42159,32858
41716,41475
42145,41651
28432,41888
40531,27840
36399,37244
35719,34992
34887,33856
41854,41716
32287,27635
37972,36056
35719,39743
41467,37947
32858,28384
37192,37498
33111,35061
32858,42159
34110,32445
34972,35719
41197,35719
37972,33007
32858,41458
36056,37244
37972,37244
40033,32267
40531,27840
37383,33111
33100,33867
41888,37229
39561,41518
42145,41797
38728,36399
32858,42159
33368,36464
41458,36464
35977,41460
41650,33812
41797,32479
41467,40452
37192,33111
37542,34847
35719,41460
42145,40033
41854,39743
37972,37947
40531,33856
28432,38861
32858,36056
27840,33812
39632,41460
33368,36464
39743,34765
34992,41854
37498,36464
34847,37542
42159,32858
41854,39743
35719,41258
39632,41258
33100,30049
41650,33812
41716,31873
41694,42159
36464,32267
33856,36291
34110,37498
42159,32858
30049,37244
41467,38823
32287,27635
35719,41258
35719,33191
42145,33856
37972,32267
41258,35719
41888,34887
32287,27635
41467,40452
41320,35606
41258,35719
37498,35719
32858,42159
41518,38728
36464,34992
41258,39632
38728,41518
37542,33812
35061,37542
39632,35977
35606,40531
41888,38861
41888,41478
41478,38861
33856,38987
34972,41458
37383,34110
40033,32267
38238,41854
34765,39066
39632,35719
33368,36464
31873,41463
30049,35606
36083,39937
39066,32858
27840,34847
36056,31873
36056,37244
40033,32267
39632,35719
35061,36291
41458,30049
33856,31873
41258,39632
32287,27635
38823,37383
38987,34845
32858,42159
34765,32267
32287,27635
41694,41797
34765,33111
41258,39632
37972,33007
36083,34110
33111,38823
38823,37383
38861,35061
35606,37972
36291,37947
32858,42159
34847,27840
34972,41458
38987,34845
28406,30049
37498,35977
27635,32287
38728,41518
33191,33867
34972,33812
33191,33100
38238,41197
35606,37192
40531,37192
41467,41478
41475,41320
42145,41694
34847,37498
40452,41467
39937,39561
37383,34110
31873,37244
27635,32287
38238,36291
27635,32287
41657,41651
37244,31873
38861,34765
32858,34110
35719,39632
34972,41458
27840,34765
34845,33111
41650,33812
35606,40531
28384,33007
41458,34972
39743,41547
42159,32858
41657,32858
38728,41518
33368,31873
41797,34887
34845,36056
27840,34847
33007,28384
35061,37383
40531,39066
31873,34972
38238,33111
41258,35719
35719,41258
41694,41657
34110,31873
32858,42159
39632,39743
38861,36083
41797,33867
32858,33007
34847,27840
37947,32267
40033,32267
40531,37229
28384,40452
32287,34992
39632,34765
37498,34972
41888,36083
41854,33191
27840,34847
41650,28384
37972,32267
41320,37229
37229,40531
33368,37542
39632,41258
35719,39725
33111,36083
39743,34765
40531,39066
32858,42159
32858,36056
41854,41547
34992,32287
39632,41258
27840,34847
37542,33812
37192,39937
33856,41797
41467,41650
33368,31873
41258,38238
39632,35977
28406,30049
37947,32287
34972,41197
33812,32267
41854,38238
33856,42145
32287,32267
37972,39561
37192,34887
38861,33111
34972,41458
32858,40531
38728,41518
41458,34972
34972,39743
37229,41320
34110,28406
34992,35719
32287,32267
34765,37947
32858,31873
38728,41518
33368,28384
37972,37244
37947,32287
41518,38728
41467,40452
27840,34847
35719,32287
41258,39632
27635,37542
37229,41320
39725,41467
33368,36464
41650,33812
38728,41518
37947,32287
30049,34972
33856,33100
41258,34992
35719,39743
41478,37542
41854,33191
41467,39725
41650,33812
33368,41463
28406,34110
41258,35719
41797,33856
34847,27840
41854,41716
33100,33867
37192,37542
41888,38861
41458,34972
41197,39725
32858,42159
38238,38861
37383,34110
32287,34992
41547,35719
34847,27840
38728,41518
38728,41518
42159,32858
33368,27840
34992,41458
37972,38728
32267,37947
41478,33812
33368,41463
41320,37229
37229,41320
35061,34110
40452,33100
34765,33111
35719,39632
36056,31873
34887,31873
37498,36291
38728,37972
35977,41320
37947,34765
32287,32267
40452,37542
41467,41650
38238,41854
38861,37229
41458,35719
41475,37229
32479,32858
36056,33856
41854,41716
35606,27840
33368,36464
39743,41258
34992,41547
32858,42159
35977,41460
36291,39725
37498,36291
35061,34110
32858,42159
41888,35977
35061,34110
35606,40531
36291,37498
32479,32858
41475,41518
38728,37972
34845,38987
40452,34765
42159,32858
28432,41888
36083,39937
35061,36464
38728,41518
35061,32287
38987,34845
41888,28432
36083,34110
32479,32858
32858,38728
38728,41518
41475,37229
41320,37229
39743,41478
33191,34992
37542,34992
33856,38728
40452,33812
41197,34972
34847,37498
41650,39937
36083,34110
37383,32287
35977,41460
39561,34765
27635,33111
40033,41657
39725,41478
41888,38861
38861,41888
33812,32287
33368,27840
38238,32479
41797,34887
36056,37192
36083,34110
41797,41694
38728,33856
30049,32858
32858,42159
36291,33866
37542,37383
37244,33191
39632,41258
35719,32267
41467,33812
41650,33812
35606,32858
42159,32858
36056,32858
32445,42019
38987,37192
34972,41458
37229,33867
33191,37542
40531,32287
35606,36464
41258,39632
35719,32267
42019,32445
28432,28384
41807,34845
33867,32479
34110,36083
33856,38728
41650,33812
37229,37244
39632,41258
41258,35719
35719,33191
41807,41547
41458,39743
40531,39066
32267,34765
32445,42019
41797,34887
39937,38823
36083,34110
36056,40033
33368,36464
37542,33191
38238,39743
33866,28432
41650,41467
41547,39632
34992,39632
35719,41650
37972,37229
32858,42159
34972,41197
34847,37498
41797,31873
41888,39937
41650,33812
41460,41458
40033,37542
30049,41197
37244,36399
39937,32287
36291,41478
34847,37498
32858,42159
28384,33812
39632,41258
41694,34887
35719,39632
41547,41258
34992,41258
37972,30049
41888,38861
41458,34972
28406,34110
39632,41258
27840,41463
40452,28384
41258,35719
35606,37192
40033,32445
38823,27635
41797,33856
36291,37498
33867,41478
40531,34847
39632,39743
40452,32479
33812,34110
32287,37383
30049,41197
39725,33111
37229,41320
34765,41320
41797,33856
33191,41478
28432,33191
27635,34847
41650,33812
41467,40452
36056,32858
36056,31873
40531,37192
37498,36291
42145,32479
38987,34845
34110,33812
28384,36464
41518,37947
41197,39725
41463,41320
39743,34992
38861,39937
37542,37972
33856,30049
28432,32287
38823,34847
27635,34847
34972,32858
40452,41478
37192,33812
40531,33812
38728,32479
39937,32287
32858,33867
38987,34845
37972,37542
41518,34110
41320,41475
34992,38861
41888,38861
32445,42019
32287,37383
41463,41475
41650,33812
41458,34972
40531,39066
31873,36399
38728,32479
42145,32479
32445,42019
38987,33856
36056,37972
33368,37947
35606,37947
36464,34765
28432,41888
34110,36083
41458,41197
40452,39725
34992,38238
40531,38861
27840,32267
32287,37383
41467,38823
35719,38823
34110,28432
36464,36083
40531,39066
36056,40033
41467,40452
41460,41519
39561,37947
35606,32267
41463,27840
38861,33812
41694,34887
27635,35061
38823,35061
38987,35606
34765,36464
41258,35719
39725,33111
33368,34847
39937,32287
32858,36056
41797,36056
40531,39066
38987,35606
41888,34765
33100,33867
37192,32479
41797,41650
38728,41518
33368,32267
41467,41463
39632,41258
40531,37947
35606,37947
34972,41458
36083,34110
37498,36291
42145,41797
33812,34847
41650,34765
37542,34887
37229,41320
36056,40033
38987,37192
40531,37192
41320,28432
39561,36083
37542,38823
41197,34972
41478,33812
32267,36464
41716,39743
33368,34847
41258,35719
34992,36056
39066,38861
41467,37947
37383,37542
34972,41197
34887,33812
35719,41258
41657,31873
34992,36056
41657,36399
32287,37383
33368,36464
31873,41657
35719,41258
39632,38238
41197,30049
37947,34765
36083,34110
38861,37383
41197,30049
37542,41258
35719,34992
41888,28432
34765,37947
36056,34992
39561,39937
33856,38728
32267,34765
37383,32287
28384,40452
41467,40452
41258,35719
38987,37498
37498,33866
37947,39561
39937,39561
35977,41460
33100,36464
35606,36464
37229,41320
34765,39725
37542,35061
32479,32858
32858,33856
41797,38861
34847,32267
36291,38728
41694,32858
41807,41657
41657,41807
38238,34765
39632,34765
34887,36399
36083,34110
28384,28432
39632,41258
41460,41458
38728,36291
41694,34887
33856,34887
30049,28384
41258,35719
39632,35719
42145,41518
35606,40531
41467,37498
37498,33866
41458,34972
41657,41807
41797,31873
35606,31873
37192,41463
41888,36083
37542,35061
41458,34972
33111,38823
40033,41657
36056,41797
33368,36464
41258,39632
41463,41320
40452,28384
36083,34110
37498,34845
38987,33866
33867,32479
41854,33191
33191,41854
41197,30049
41475,41320
39937,32287
37972,37244
41888,37229
41797,28432
41650,40452
41467,40452
34110,36083
39743,41547
41888,37947
34765,41320
41458,34972
39937,32287
33368,41463
41797,41694
37383,36464
32287,39937
37947,39561
32858,33111
41650,28384
27635,34847
38728,36291
41320,37229
37383,32287
37947,32267
37244,31873
37192,33867
37542,34765
41650,41467
32479,32858
37192,31873
39066,33867
36291,39725
30049,28406
39632,41258
32858,36056
41320,41475
39937,32287
41888,36083
33368,34847
34992,37542
27635,33100
41854,33191
32445,36464
37972,32858
37947,33368
36464,28384
35719,30049
41467,28384
41716,41547
38861,34765
41258,39632
34992,33812
27840,41320
32267,36083
37947,36083
41650,31873
37542,34972
37972,37244
36291,38728
41320,27840
28432,37229
40452,37947
37498,34972
35606,40531
41888,28432
41320,27840
39743,32858
42019,41519
38728,36291
42145,41694
37542,27635
34972,36464
28432,38861
41888,38861
37498,33866
35606,33812
36056,32445
34765,36464
36291,37542
41460,41197
37972,32858
41258,38238
39632,41547
35719,34992
35061,33812
31873,33368
37498,32445
28432,41888
41258,35719
38987,28384
37972,36399
41657,31873
41320,37229
41797,36399
27635,35061
32479,36056
36464,41797
33856,32479
41797,33856
32287,28384
33867,36056
42019,32445
41467,33100
37542,33191
32287,28384
41518,34110
32287,27635
28384,33812
37383,33111
41888,38861
38238,36083
32267,34765
34972,41197
35061,36083
37192,39937
37498,36291
40033,36399
32287,27635
33812,41650
36291,37498
37383,33111
32287,27635
28432,38861
32479,28384
27635,32287
32287,27635
41650,33007
36056,32858
33856,32479
36056,31873
35977,28406
32267,37947
37244,35606
37192,41320
39937,41197
30049,39561
32445,32479
36056,33100
38823,33111
32287,27635
39743,39632
34765,32267
38861,28432
32858,36056
37972,36056
31873,37244
38728,36291
33867,32479
33111,39632
41258,35719
27635,32287
33812,37192
33856,28432
41797,34887
37947,34110
37972,32858
38728,36291
41650,36083
39937,36083
33111,39632
41547,34992
30049,37244
34972,41197
39937,39561
33866,37498
33856,32479
38728,32479
35719,39743
39632,35719
32287,37383
41519,35977
32267,33111
39725,33007
39561,37947
41547,41854
38728,32479
42145,32479
37972,36291
38238,39743
34110,32445
39937,36083
36083,34847
41460,28406
37229,41320
36399,33866
38823,35061
28432,34847
34972,41458
35606,40531
33368,33111
41518,41463
32267,37947
39937,39561
38861,28432
36083,37383
36056,37244
41258,34992
41888,36083
41458,30049
32479,32445
33111,39725
33007,37947
32858,36056
36056,33856
36464,33368
35719,41258
40452,28384
37542,27635
27840,35606
36291,38728
34992,35719
41467,33812
32445,42019
27840,36464
32287,36464
39066,32858
32287,27635
38823,27635
38861,34765
41888,33191
38987,33191
41650,33812
34972,41458
33368,32479
32287,27635
34972,41458
41518,34765
37947,34110
37542,37972
41197,34992
38987,39937
34110,34765
37542,37947
39632,41258
41467,28384
32287,27635
42145,41694
38861,39725
37192,35606
35606,39937
40531,39937
37542,34110
42145,31873
31873,32479
32287,27635
41320,39725
42145,41694
34765,27840
36291,33812
27840,33812
38728,36291
39725,33111
41478,37542
27635,34847
41650,33812
33856,36291
36291,33812
32287,36464
40452,33100
37972,37244
33368,41463
32287,33368
37192,33368
35606,40531
41458,34972
41478,33812
41650,33812
36056,40033
34847,33111
36399,33111
37972,32858
41797,34887
36291,33856
36056,32858
33100,39066
36291,33812
41258,34992
27840,33111
41467,40452
39937,34847
34765,32267
36056,37244
36291,33812
38728,36464
40531,41650
33191,32287
34847,27635
36056,32858
41320,37229
41797,41460
35061,38823
41478,38861
42019,32445
37972,33856
37947,41518
41258,39632
39743,34992
41547,34992
37244,37542
32287,33191
41320,37229
39937,32445
34887,36291
32287,33191
40531,35606
31873,32479
39632,39743
41694,41807
38728,36464
33191,32287
37542,37244
35606,41320
34765,34110
30049,39937
38728,37972
36291,33856
32287,27635
33856,27840
40531,41463
32287,27635
41650,41478
40452,28384
28406,28384
34992,39743
37947,36083
36056,31873
32287,27635
42145,41694
39632,41258
41547,39743
34992,35719
38238,35719
38861,41888
37383,32287
40452,38823
36083,34110
39066,37244
41478,37542
42145,41519
28432,38861
41197,41258
41458,39743
38987,41807
32287,37383
36056,31873
38823,37383
41547,34992
41716,41475
41460,35977
32858,36056
41797,36056
33191,37542
40452,37229
35606,40531
39725,34765
41467,33812
33812,41650
32858,33007
37383,32287
33100,33867
38823,33111
32287,37383
33812,37383
41888,28432
37972,36056
37244,33856
41458,39743
28384,40452
32445,33867
38823,34847
41650,33812
27840,34110
35719,39937
32287,37383
41888,36083
41458,34972
41651,41475
32267,34765
30049,38728
30049,36056
42019,32445
39632,41458
32287,37383
41797,42145
37972,33856
41258,34992
39632,37229
41797,34887
40531,27840
42145,32479
41547,34992
39743,41258
33867,32479
33191,39743
32858,36056
33368,34845
35977,41519
37192,41463
34972,41197
37972,33856
37383,32287
28406,28384
42145,41797
36291,38728
34972,41197
27840,40531
34847,36083
33812,34765
41650,34765
41519,35977
34992,37229
41854,39743
40033,36056
39632,41258
32445,37947
39937,37542
37542,38823
37972,33856
40452,28384
34765,33111
42145,32479
35719,41258
41458,41463
33100,37244
32858,35061
41478,27635
35977,28406
35719,41258
39632,41258
39632,41258
38728,36291
41797,41460
30049,37947
41854,33191
37972,33856
41258,39632
36291,38728
42145,41694
41807,41657
32287,37383
41651,41518
42145,41518
34992,39743
41258,34992
35719,39632
35606,37244
32267,37383
39632,41258
41547,39743
37972,33856
41650,33007
32287,27840
41460,41458
36056,32858
35606,40531
39066,37244
36056,31873
33812,41650
38728,33856
32267,34765
27840,37192
37192,37192
33368,37192
33007,39725
32287,37383
34110,35606
34845,33111
37972,32858
40033,31873
38728,33856
41797,33856
41651,41694
41519,41460
41258,39632
33191,34992
27635,32479
37383,33111
33368,34765
33191,32267
33867,33100
39561,34110
41467,41650
38238,32445
33856,36291
33191,37542
40452,33812
41478,41650
27840,37542
37947,36291
39561,33111
41547,34992
37972,36056
41518,34110
37383,28432
30049,32445
33100,34845
41478,40452
32479,27635
34972,41197
41458,30049
32287,36083
41519,41467
33812,41650
34972,41197
38987,33368
27635,33111
39632,35719
41258,35719
41650,33812
36056,35606
41518,32479
38861,34765
30049,34992
34847,33007
27635,33111
36291,33856
38728,42145
41475,32479
39632,41258
37244,37972
36056,40033
34765,37947
33007,34110
39725,37947
32287,36083
38823,27635
36056,39066
39066,37244
32287,39725
37947,34110
41547,39743
41258,35719
39632,35719
37244,37972
36291,33856
41460,41518
41888,41650
41458,34972
39066,35606
37383,34110
33368,41463
33856,36291
41797,32858
35719,32267
42145,34887
32287,36083
32858,36056
40033,41797
33812,41650
33111,34765
41854,33191
41460,41458
40452,41650
41650,33812
41797,36399
33856,36399
35606,40531
41258,35719
41458,30049
34972,41197
39066,37244
34972,41197
35061,33812
38823,27635
37192,33368
35606,37972
36291,41650
32267,39725
35061,32287
33856,27840
34110,36083
34992,41547
39743,41547
42145,41807
40531,33368
38728,36291
41320,41518
37383,34847
41320,37229
34110,36083
41657,41716
41854,41716
36056,39066
33812,39725
37244,33867
39632,39743
41650,33812
39632,41258
36291,39725
39561,41518
41716,41854
34110,36083
41458,41650
33856,32479
38728,32479
37972,36399
41197,34972
41320,37229
41888,28432
34110,36083
34765,32267
32445,32479
39743,37542
34972,36056
38987,41478
41547,39743
37229,41320
41258,35719
36056,32479
41463,41467
40452,38861
40033,36056
34110,36083
37542,33191
41650,33812
35719,33191
39725,33111
27840,33007
41650,28384
41519,28406
37972,32858
33856,38728
39561,33007
37947,32267
37192,33812
27635,33111
35606,40531
40452,33100
33867,33100
33867,37947
27635,38823
41478,38861
41258,34765
34110,36083
40531,32287
27840,35606
34972,41197
30049,41197
40033,31873
32858,36056
35061,32479
41650,28432
38823,27635
41478,28432
33007,34765
36056,32858
34972,30049
42145,38728
37947,33007
34887,36056
41694,36056
37229,41320
42145,38728
33856,41797
