Initiator,Recipient
40448,42736
35545,42601
41778,41579
36602,41945
41204,40448
40170,37150
37150,37389
37150,40170
37150,41050
37430,37749
37749,42469
42469,41749
37451,41139
37663,41824
42384,43055
41579,39870
39870,37161
42106,36446
41204,36722
42148,42601
40109,42602
41579,41026
36766,43016
41999,36602
41999,41945
41945,36602
40448,42736
36722,42901
43055,37663
41858,40342
39870,36722
37663,41070
37161,42384
36602,41999
41579,40100
37161,42384
35545,39242
41903,41204
41858,35545
37451,42911
37477,42601
42106,43055
35545,42736
42469,37749
37056,41061
36722,41903
36722,42901
42901,41903
42106,42066
41778,42601
43055,40436
41824,41050
43016,41824
37585,42148
40933,41162
42736,40448
40342,40448
41858,40342
41301,42106
41139,35945
41858,40342
40342,40448
42736,40448
36766,43016
37279,36766
42622,37150
40021,37150
37056,40021
37150,39869
37056,39869
40436,41945
37585,42148
36766,42066
40933,42601
36766,41824
36228,41824
36228,42066
37279,41824
36766,43016
41824,43016
37451,40962
35945,41301
41165,42869
42869,41999
41999,36602
40342,40448
41579,41778
36722,41026
41026,39870
39242,39869
41778,42148
42148,41858
36722,42901
39869,42622
36602,41999
36602,42869
40109,42602
41222,42869
41824,42622
40342,42736
40100,36602
37279,42066
37050,42429
37050,41070
40933,37150
37451,36766
41165,40099
40109,37279
40933,37150
36722,41026
41050,36722
37749,42469
37749,42469
37050,41050
35991,41824
41824,42430
40342,37585
41858,42148
35991,41050
40933,41162
41162,41061
41999,40099
40099,41858
39242,36602
40342,41026
42066,41903
37663,41162
41999,41945
41026,41858
41139,35945
42901,36722
40448,39242
37749,42469
37663,41162
41945,41999
41858,37585
41824,43016
42601,37477
40100,42911
40448,39242
40933,41999
41999,41945
43055,41162
41061,40021
37050,41070
41903,37056
42106,41824
41824,43016
39847,41050
37279,41050
41858,40342
43016,36228
37663,39869
42601,41778
40933,41162
41162,41999
43055,42736
37056,41903
35945,42106
39847,41945
41999,40933
42901,36722
37056,41903
35253,42384
37161,42384
41824,37161
37056,41903
41903,35545
35991,42602
35991,36228
42602,36228
40962,36228
42622,40962
40109,42106
42106,36446
42066,36722
42066,41749
41749,36722
40962,37389
42622,37389
37585,37150
37150,41070
37585,42148
42148,37279
40342,41858
40448,42736
41204,42601
41204,40448
37451,42911
37050,40100
40933,41162
37056,41903
42384,42602
41204,42601
41070,37150
35253,40436
36722,35253
36722,42066
36722,39870
39870,41749
41749,37056
37050,40100
43016,36766
36228,42622
41824,43016
40962,37663
41204,42066
41824,43016
42911,37279
37279,41301
42148,37585
40448,42736
42736,42601
40342,41858
35545,41858
40100,42429
37663,41162
42469,41139
40099,43055
37389,42622
42969,36722
42969,36228
42736,40448
41999,36602
37451,42911
36228,42622
43055,37663
42869,43055
37056,41061
37663,41165
40933,41162
37056,41061
41061,41070
40021,41061
41579,37050
39870,37653
37451,42911
40342,40448
36766,36446
41139,41824
37056,41903
37279,37056
35545,39242
41026,42901
42601,40448
37585,42148
41070,37050
41999,41945
41139,41050
40436,42066
41903,37056
40021,37056
35545,42601
42601,41858
40109,42602
42602,41162
41945,41999
42602,43055
43055,41162
40109,43055
41061,37056
41061,41903
41903,37056
37050,41070
41139,37749
42469,37749
40933,42602
42429,37050
37050,41070
39869,41824
40109,42602
42469,37749
37150,41162
42911,40100
39847,37585
39870,37653
41061,41903
35253,37150
36766,43016
37056,41061
41162,36228
42469,37749
41050,37749
41222,37279
37389,41204
37585,37150
40021,41061
41903,41061
41903,40021
41222,40436
36602,42869
41778,41579
37279,42911
39869,39242
42622,39242
37585,42148
41749,36722
42469,37749
40109,40436
40109,41222
40436,41222
40933,41162
41903,37056
41061,37056
41061,39869
41204,39869
40448,42736
42601,42736
37056,41204
41824,41204
41824,42066
41061,37056
37279,41050
39847,41824
41070,37050
41070,42429
35253,43055
41026,36722
37653,36722
37653,37150
40933,41162
40448,42736
41945,41222
41945,36602
41999,36602
37477,42148
41301,39847
40962,41824
42901,36722
37749,41050
42430,40962
42469,37749
37279,42106
40962,41204
42601,35545
42429,37050
37056,41204
37663,37389
37451,42911
36228,36446
37056,41903
41162,41749
37056,41903
41999,36602
37150,40933
37150,41162
36722,41749
41945,41999
36602,41999
37749,42469
42429,41778
41162,42384
41945,41222
41945,41858
42911,37451
42430,37161
37653,41204
42601,40448
41222,41162
42148,37585
41945,42869
35545,40342
39870,37056
37161,37653
41070,37050
37279,37150
42106,39870
42430,41301
39847,39242
40342,39242
37050,41070
36766,37161
36446,42106
36722,41026
43016,42602
42066,41204
41824,36446
36722,39870
43055,37663
42429,40100
40100,37050
36602,41999
41222,41945
41824,42430
35991,42969
37050,42429
41070,42429
37161,42384
41301,41824
43016,41824
37279,41778
42911,41778
35991,41070
35991,37050
41070,37050
40099,41165
36766,39847
37585,39847
41162,40933
39869,37451
40100,41579
42736,41858
40342,41858
40342,40448
39847,36831
37477,41026
40100,41026
40100,37050
37477,37050
35991,42622
42469,37749
35253,40436
42869,41165
35945,40436
41824,43016
35545,39869
41061,37056
42066,42969
37663,42969
37663,42066
40342,41858
41070,37050
39870,41026
41903,37056
41061,37056
41903,42066
41139,42066
41824,42430
37430,41139
37585,42148
39870,37056
37279,36722
39870,36722
39870,35991
36766,43016
41050,37389
41824,37653
37389,41301
42901,41749
36722,41749
42901,36722
36722,39870
41579,41749
40170,37150
35545,41858
41222,40436
35545,42601
39869,41061
36722,42901
42911,42969
40933,42622
42469,37749
40021,41061
40436,41222
36446,41824
41162,40962
42969,42911
42911,37451
37451,37161
42736,40448
35945,37451
40436,40099
36446,42106
36228,37451
37749,42469
40100,41070
36228,35253
40109,37430
41222,41204
42869,36602
41945,36602
41945,40436
37749,42469
41824,41204
41061,41903
42106,39870
41061,41903
41579,41070
40109,42602
41301,40436
40448,39242
42148,39847
42601,40100
42901,36722
41050,37451
41162,40933
42622,40933
43055,37663
37430,40109
42469,41050
42469,37749
40933,41162
43055,37161
41903,41061
37056,41061
37056,41903
43055,37161
40099,41165
40099,40436
41165,40436
41061,41903
40342,42601
36766,43016
39242,40436
37451,42911
43055,37161
41139,37430
36766,43016
41903,39870
41061,40021
40436,40021
40436,40099
37150,40170
40436,37279
41222,41945
41026,40100
36722,42901
39870,42066
37451,42911
37279,42911
37279,37451
37430,41139
36446,36228
36766,43016
41858,40342
37161,43055
35945,40962
37389,42430
36602,40100
37585,40100
