Initiator,Recipient
40099,39869
41162,37663
37150,40021
41749,41999
41204,40448
35945,36228
41050,37749
36722,39870
39847,41165
39870,36228
41579,41070
36602,41999
42869,36602
37663,41162
36228,41824
37150,36766
39869,41204
37389,37161
41139,37430
41778,41579
42429,36228
41070,37653
40170,37389
41165,36602
42469,37749
37451,37749
41162,37663
35545,42601
42901,36722
37663,40962
39870,37389
36602,42869
39847,37389
36228,35253
36446,37389
36831,37050
37451,40100
37050,41070
41050,36722
36722,40109
37056,39869
41903,39869
41050,37749
42911,40100
37451,40100
41204,36228
36228,41824
41858,40342
42736,40448
43055,40100
41204,42066
36446,41824
41204,41824
42601,41858
37161,40448
39869,41165
41778,36722
37451,37161
35545,40342
41858,35545
41050,37749
40170,37150
42969,37451
39870,36722
39870,37050
39869,41165
42622,37389
37653,37663
41026,41579
41139,36766
41903,41061
42106,36446
41999,36602
41945,36602
43055,40962
35945,37050
36722,36228
42901,36228
37451,40962
43016,37389
41301,35945
37050,42429
37749,42469
41070,37653
35945,36602
37161,36228
41222,41204
40436,41204
42622,37389
36722,41026
41222,41204
36602,40100
37389,41139
35545,39242
36722,39870
35545,40342
41162,37663
41858,42601
37050,42429
37653,41778
37749,42469
42622,39242
40109,42602
36722,41026
37749,42469
37050,42429
39870,42429
37663,37749
37451,40962
41204,41824
40170,40021
36831,36228
37477,41778
41139,39847
37279,35253
36722,41026
40099,36602
37749,41050
37477,41778
37451,42911
41165,39869
42622,40933
35545,41858
42430,41824
37389,35253
40448,39847
40342,37161
36446,35945
40099,41222
40436,41222
39869,41165
36722,41026
41070,37050
41945,41824
36602,41162
39847,40448
39242,42736
37161,37451
39870,36831
37430,35253
42066,35253
42622,37389
40448,39847
37749,41050
41858,42601
42901,36722
42901,41749
39870,36831
41070,37653
41301,37389
37451,37389
41824,42602
42901,36722
39242,40448
41050,37749
37451,40100
40170,37389
40436,35945
35545,39242
37430,41139
36722,42901
37150,40170
37050,40100
42384,37663
41061,37056
41903,37056
36602,41162
35945,37430
37653,41778
41301,37749
41061,41903
36722,42901
39242,41162
41301,37389
42430,37389
42469,41050
37451,41050
40933,39869
43016,41824
36722,42901
36446,42106
36766,35253
36228,35253
37749,42469
40342,35545
35545,42601
42869,36602
36602,41165
42969,43016
35945,37430
41749,41026
37663,35253
40448,39242
42622,36228
40962,37653
37451,42911
35253,42066
36446,35945
36602,41165
37050,40100
37663,36766
35545,39242
37161,35945
37150,41162
37451,37663
41050,37749
42469,37749
40109,42602
36766,41070
36722,41204
37451,36228
39847,36831
39870,36831
36722,39870
36602,41162
36228,36831
35545,40342
39242,35545
42901,36722
36831,37389
37389,36831
37430,41162
36766,40100
36602,42869
36446,42106
37279,41050
40109,41301
42066,36766
41139,37430
40448,37161
37663,35253
35545,41858
39847,40448
37050,41070
37477,37161
37451,40100
37050,41070
37056,41061
41165,36602
36602,41999
41858,41301
39870,36831
40448,39242
36228,42602
36602,41165
41222,41945
40448,41204
36722,36831
41050,37451
37477,41778
37663,37389
37389,37663
37161,39847
39869,36722
37389,36228
41139,42384
37451,42911
37050,42429
41945,41162
35945,42869
37430,41139
36831,36228
39847,36228
36446,37389
37749,42469
42384,40099
35545,41858
36722,39870
37663,35253
41204,41824
35253,37056
41301,40962
37389,40962
36831,40962
35545,41778
40342,40448
42901,36722
40021,37056
40436,35945
43055,37477
41139,41301
35945,37430
37150,40170
42869,41165
43016,40099
42066,35253
40448,37161
42148,39847
37430,41139
41945,37451
42602,39869
41903,39869
37585,40962
39870,41070
40448,39242
41945,37663
37653,41778
42066,36766
37389,41301
35253,42066
35545,40342
36602,40100
37663,43055
37749,42469
42969,37279
35945,36228
42869,41222
37653,39870
39847,41165
36602,41165
41778,37430
37653,37430
40436,41222
42622,36228
37653,41778
37663,35253
40933,37150
41301,39847
35545,39242
40436,41945
41050,37430
41139,37430
37585,40099
41749,41579
41070,37653
36831,39847
41858,41999
37451,37161
40962,36228
42601,40448
36831,41301
41778,37477
37585,41162
42066,37279
37161,36831
37749,42469
37585,42148
35545,42601
37663,35253
36722,41749
41139,37585
36228,41301
37749,42469
36722,39870
35253,37663
43055,37663
37451,42911
41222,41162
42106,42066
37585,37389
37161,41301
42622,41301
39870,37653
41061,37749
39869,35945
37451,42911
36446,42106
36228,41070
41579,36722
37150,40170
42430,36766
39870,36228
42066,41222
40342,40448
39847,39242
41579,36722
35945,37050
37663,37749
36831,40933
35545,39242
36722,39870
42622,36228
41050,37749
36722,42901
41204,37389
37389,40962
37477,43055
40342,40448
37050,41070
35945,42869
39242,40342
36446,36228
39870,36831
39847,36831
37430,36831
37585,36766
42384,40109
37749,41050
41222,37653
39870,43055
37477,41778
41749,41579
37050,41070
42066,36228
35253,36228
39870,43055
37663,40962
39869,40933
42736,40448
43055,39870
41070,37653
42901,36722
36446,35945
36722,42901
41070,37653
41579,37050
35945,37430
35545,42601
37477,43055
42736,39242
35545,42601
41050,37749
40342,40448
40100,40342
41999,41165
42601,41204
41070,37050
35945,37451
40448,41204
39242,42622
36766,40962
42901,36722
35253,37056
37451,42911
36446,40100
42622,40933
37585,39870
42066,39870
41903,37056
40933,41162
41139,35945
37749,42469
41222,41945
37050,41070
37161,42384
41165,39847
37389,37430
35945,37050
36228,42602
37653,41778
39870,37451
37653,41778
37050,41070
41061,37056
43055,35945
36766,43016
40933,41162
42429,41778
40109,42602
42601,42384
41945,39847
37653,42429
41301,42430
41858,40342
41026,36766
42601,42384
36722,42901
36228,37389
39870,41824
41070,37050
41945,37279
41222,36831
41945,37279
42602,42106
36831,40100
37050,41070
39847,36831
36831,40100
42430,36766
35253,37161
39870,39869
42430,40099
36446,36228
41162,40933
36446,36228
36766,43016
42736,37477
36722,41026
37663,41162
37477,41778
36766,43016
43016,36228
42622,36228
37050,40100
42384,37161
37749,42469
36766,37389
40448,42736
36722,39847
36228,35253
37749,42469
36602,41165
42106,36446
41070,36722
37056,41061
41204,36228
42601,41204
35253,40448
36722,42901
41139,35945
37430,43055
41858,41204
36722,42901
41824,36228
36446,37451
37050,41070
35545,42601
41139,37749
43055,36446
36722,42901
36602,41999
41139,37430
37056,40933
42969,36766
36228,41162
35991,37430
35991,36228
37389,39870
35945,36602
36446,41824
35991,37389
37451,37663
36228,41204
36766,40436
35991,37430
35945,37389
36602,41999
41222,40100
41301,35545
42602,40109
36228,41070
35253,37050
35991,37430
42969,37430
40099,39869
40448,36831
37056,41903
41778,41050
42384,35991
40109,35991
36446,36228
42106,42066
41222,41165
37050,41070
42969,35991
37451,42911
39847,37389
41301,37663
41050,37749
41162,36228
40436,35945
40342,42601
37389,41204
42622,40962
36228,37749
41050,37749
36766,43016
37451,42911
41749,35991
37663,35945
41579,40100
37749,42469
41749,35991
36722,42901
40342,35545
39847,37389
40109,42602
36446,42106
41824,35991
40436,35945
41945,39847
37451,40962
42622,42602
35991,36228
36766,40962
42601,41778
37050,40100
40342,42736
35253,37161
35991,37150
41301,37389
36722,42901
37050,41050
37451,36228
41999,36602
42869,41165
42066,36766
42106,39869
36446,40436
35545,40099
37477,41026
35991,37279
41824,35991
37451,41050
40448,37161
42911,40100
40933,37150
36722,41749
42901,41749
37389,40962
41050,37749
41945,41824
36228,42602
35545,42601
36722,39870
37279,36228
41162,36228
41204,37389
41749,41579
35545,42601
40448,37161
41222,36228
41858,42601
42148,37585
39870,41749
42901,37653
40170,35991
39242,40448
42911,42969
37161,41301
41139,35945
41050,37749
36766,43016
35991,41204
37663,37451
39847,41165
39870,41749
41061,37056
35945,36446
39870,40962
41301,42430
40342,40448
42601,36766
39847,40448
40109,41139
35545,41858
42969,37279
36446,36228
42429,37050
42901,36722
37477,40436
37451,42911
41945,36602
42622,40962
43016,40962
36228,36766
37451,42911
42911,37161
41579,37050
40109,42602
42622,40962
41070,36766
35991,36228
41050,37389
42869,40099
37451,42911
36722,37161
40109,42602
36766,35253
36228,35253
41301,35945
42869,41165
39242,37585
37451,42911
40962,35991
35545,37585
41050,37749
36228,35253
42066,36228
36722,39870
36446,35945
37451,42911
41858,40342
40448,39242
42066,41204
37451,36228
37749,42469
41579,35991
36602,35253
36228,37585
36722,39870
41903,37056
37161,37389
40933,41162
41050,41139
36228,35253
37050,41070
35545,40342
41165,36602
36722,36228
39870,41301
40448,39242
35545,41858
36602,37663
35545,40342
40109,42602
41050,37749
36722,39870
42106,42066
41070,37050
40100,37585
41579,37451
37663,36602
41222,41162
37749,41050
35945,37050
37663,41162
43016,36228
36766,36228
41050,37749
39870,35991
41778,37477
37585,41222
37279,40436
41050,37389
36602,40100
41749,36722
37653,36722
40962,36722
35991,36766
42601,41999
37451,42911
42736,40448
35253,42384
42869,36602
43055,41579
36722,42901
37585,40448
42106,36446
39869,35945
41050,35991
42469,40109
41903,36722
40962,37389
40109,36228
37663,35253
35991,41050
40021,39869
37749,42469
36446,36228
41749,36228
40109,36228
39869,36228
40100,40342
42469,41824
42429,37161
35945,42869
42901,35991
41749,35991
40448,39242
41139,40021
40021,42066
41222,37451
36602,41165
42736,37585
40099,40436
41070,37050
41945,36602
41165,42869
40021,36228
37663,35945
41903,41061
41165,36602
36722,39870
37749,42469
37451,40100
37050,41070
40448,37161
41301,36228
41824,36228
37585,39242
35545,40342
41070,37050
37749,41050
41139,40109
40448,39847
35545,41858
37477,37389
40109,42602
36602,41165
37451,42911
35545,40100
40962,36228
35991,37279
41903,37056
40436,41222
37663,43055
37050,42429
40933,41162
35945,37050
41858,40100
36766,41824
37585,37389
37749,41050
37056,41061
37451,40962
35545,41858
40100,40342
41061,41903
37451,36228
41070,37050
41222,40436
41162,37161
40342,40100
42869,36602
42429,41778
36228,35253
37663,35253
43016,35991
42148,39847
39870,37056
37749,42469
36602,41165
42736,42601
40448,37161
35991,37663
42106,37477
41749,36228
41824,36722
37451,42911
40962,42969
37585,39242
42066,35253
36722,42901
41749,41026
37050,41070
41165,39847
41204,41061
36766,35945
36446,42106
43055,40109
37050,41579
37056,41204
35545,40342
37585,36766
41858,37477
36722,41026
41162,39847
37451,40100
35545,42601
36228,37050
37389,35253
41903,37056
40021,41061
35945,36446
37161,36766
42430,41824
40100,35545
37663,35945
36228,35253
37389,36228
36766,36446
41858,42601
42736,39242
41204,40448
42430,41824
42066,39869
41903,39869
41749,41579
40100,35545
37663,35945
42430,37389
35991,40962
42622,40962
42429,37050
43016,36228
35991,35253
37663,35253
39870,37056
42384,35253
42602,35253
42869,41222
42429,41070
41749,36722
36228,37585
40021,41903
37161,40448
36766,43016
37663,35545
37056,37389
37050,37451
41858,42601
40099,39847
40962,41165
40109,42602
41070,41204
42601,37477
41749,37653
41945,41824
42622,40962
37585,40448
35545,42601
42601,35545
42106,41204
40109,41070
42901,41749
36722,42901
40436,35945
36602,41165
35253,37050
37161,42384
37389,36766
42736,40448
41778,41579
37663,41162
37663,41162
36602,41165
37451,42911
36228,41824
40962,36228
42430,37389
37451,40100
41222,41162
36766,43016
37050,41070
41050,37749
37451,40962
40099,40021
42911,40100
43016,37056
40933,41162
41903,39869
42429,41070
37161,37663
36766,35545
41204,36228
36228,35253
36446,42106
42430,41824
43016,35991
40448,42736
37585,37477
35545,39869
41222,37279
35945,40962
36602,40100
37663,41162
42901,42969
37389,36766
35545,37585
40448,37161
42622,42602
41162,40170
43016,36228
35545,42601
37161,42384
41139,37430
36602,40100
39847,41301
40170,37389
37050,41070
41204,41050
41945,37451
40109,42602
36228,35253
43016,40962
42622,40962
42148,41824
36766,37585
40170,40933
36446,37749
39870,41204
42601,37477
36228,36766
36602,41165
40342,41858
41999,41945
37430,41139
40109,37430
35991,36228
40170,36228
41162,36228
37451,42911
36446,42106
37663,40962
37050,41070
40170,36766
36722,39870
42148,39847
40448,37161
37430,40109
37451,40100
36602,40100
43055,41165
36722,39847
39870,36766
37389,35253
37161,37663
37585,42148
36831,41301
42622,36228
41050,36228
37430,41162
40933,40021
40109,42602
41903,37056
41061,41903
42911,42969
36766,35991
40170,35991
37749,42469
37050,37663
41061,41903
39869,41903
41858,36446
42601,40448
37451,40100
41139,37430
37663,35253
35545,41858
41070,37050
36602,41165
35545,41858
37389,39847
36831,39847
42430,36831
40448,42736
42430,36228
35991,37389
39242,35545
41858,40100
35545,39242
41858,40100
37056,39870
42911,42622
35253,37389
36831,42430
37663,40962
40962,37389
41162,35991
39847,41026
37161,35945
42469,41050
40099,40436
37389,37050
41749,36722
41050,37279
37749,42469
36446,42106
41204,42066
36228,41070
35991,37389
41858,40342
42430,41824
40933,41162
37050,41070
37389,42469
37749,41050
39870,36722
37056,41749
36602,41165
41162,40170
35545,41824
42622,39242
41204,36831
37585,42148
41858,40342
35545,36602
41579,39870
37050,41070
37749,42469
37050,41070
37451,42911
37430,40109
35945,36831
37749,41050
40170,37389
37451,37279
42622,39242
42148,37585
35545,39869
37430,35945
37161,35945
41579,41070
42601,40448
37389,35253
36446,42106
37451,42911
42901,36722
41301,37389
40962,37585
39869,42066
41204,39869
36228,35253
41139,37430
41858,35545
36766,37389
42148,36831
37653,41301
42430,36831
41139,35945
37056,40962
41778,41749
36228,41026
42911,41050
37161,35945
41903,37056
35253,39869
40021,41061
40342,39242
42601,39242
41749,41778
41139,41050
41165,40099
37430,40109
37749,42469
42430,36766
42601,35545
41858,35545
41749,36722
36228,37389
37389,40962
40962,42622
42066,41903
37430,37161
40170,40933
42602,40109
40962,36228
42430,37389
39242,36446
36831,35945
42869,35945
42106,36446
42901,37451
40109,42602
40342,40448
41999,41945
41858,40100
37150,36722
37749,37663
39870,36722
35545,39869
37663,37749
39847,41301
41050,37279
37585,36446
36446,42106
37161,37451
42911,42066
41204,41050
37477,41778
41858,37585
41903,37056
37161,35253
35945,40962
40933,39847
37150,41162
36446,37389
41204,41050
37451,42911
35991,37430
41999,41945
40933,39847
40100,36602
36228,36722
37389,42430
36831,41301
41903,37056
39847,40933
42901,36722
37430,35991
43055,42602
40109,42602
35545,40100
37585,35545
41222,36602
