Initiator,Recipient
36341,40626
36518,40627
39111,36828
39643,40769
41880,36114
36415,36379
41785,36973
36504,36828
39967,36828
41721,40628
41863,41786
35281,36973
38809,36657
35692,36828
40536,36369
39687,42131
36374,40792
36285,40599
41880,36114
36394,40207
40074,36501
41721,41784
36369,35510
40757,38809
36473,39243
36449,41838
41537,38993
40625,35692
39243,36473
39687,36415
41930,40769
38908,39643
36892,41217
40025,41217
36285,35510
36657,35510
41880,40941
36973,36011
36657,38891
39999,38891
36892,35281
41217,38809
39873,40638
41225,36182
42080,36182
38993,39643
40026,40025
38686,39800
41863,39967
40598,36369
36341,42131
39243,36285
40941,39643
36501,36828
41225,36182
42080,36182
36341,42131
41173,36828
39800,39110
36196,36394
36011,38908
41785,40768
35694,40638
38891,35281
39843,38908
36415,35510
42080,36182
41784,41225
39873,38809
39643,40769
40598,36828
36308,36420
40638,36420
40026,38993
35510,35281
40123,41217
38993,39643
42080,36182
41785,41930
36861,36379
36861,36379
40123,39967
40123,39967
40625,40792
40625,40792
35421,40888
35421,40888
36196,36828
36196,36828
40889,39643
40889,39643
36449,41838
36449,41838
41930,38908
41930,38908
40074,36501
40074,36501
39687,36420
39687,36420
35510,35281
35510,35281
42080,36182
42080,36182
36182,41225
36182,41225
40757,39110
40757,39110
41243,36003
41243,36003
40536,36379
40536,36379
35692,36828
35692,36828
40123,40025
40123,40025
35510,35281
35510,35281
36501,36892
36501,36892
36861,40902
36861,40902
39243,36449
39243,36449
42080,36182
42080,36182
36605,39687
36605,39687
40026,40769
40026,40769
36394,36406
36394,36406
35281,36892
35281,36892
41784,36518
41784,36518
40564,41786
40564,41786
36003,38891
36003,38891
39111,38891
39111,38891
40025,36341
40025,36341
36394,36415
36394,36415
36420,36308
36420,36308
40800,36501
40800,36501
36379,41537
36379,41537
36504,39967
36504,39967
39967,36892
39967,36892
41784,38993
41784,38993
40625,40026
40625,40026
40628,40026
40628,40026
41721,41173
41721,41173
41785,40769
41785,40769
39999,41932
39999,41932
40757,38809
40757,38809
40026,36182
40026,36182
36374,40792
36374,40792
40123,40598
40123,40598
36605,36657
36605,36657
36011,35694
36011,35694
39111,36369
39111,36369
36828,36449
36828,36449
40536,36196
40536,36196
36420,39843
36420,39843
36394,36379
36394,36379
36657,35281
36657,35281
41705,40026
41705,40026
36892,41863
36892,41863
36374,39843
36374,39843
39110,40769
39110,40769
40638,35692
40638,35692
40598,40627
40598,40627
38809,36504
38809,36504
39967,36504
39967,36504
36892,35281
36892,35281
36605,40123
36605,40123
41705,39800
41705,39800
40026,41217
40026,41217
36308,35694
36308,35694
38891,36011
38891,36011
36379,40536
36379,40536
36504,41173
36504,41173
38908,38993
38908,38993
40889,39800
40889,39800
41705,39800
41705,39800
41930,39800
41930,39800
41217,40026
41217,40026
38686,39643
38686,39643
40564,39967
40564,39967
36196,40598
36196,40598
36341,42131
36341,42131
36504,36449
36504,36449
35510,40888
35510,40888
36114,36003
36114,36003
41785,39843
41785,39843
41627,36406
41627,36406
40902,41838
40902,41838
36511,36341
36511,36341
36892,41863
36892,41863
36415,36828
36415,36828
39753,40598
39753,40598
36003,39111
36003,39111
36861,40902
36861,40902
35694,36828
35694,36828
36374,40627
36374,40627
40888,38809
40888,38809
36341,40626
36341,40626
39110,36828
39110,36828
39643,36828
39643,36828
36379,41537
36379,41537
36379,41537
39111,39668
36379,41537
41243,36003
40026,38908
40889,38908
36504,35281
40628,41721
39687,36384
40074,36501
36828,36504
41173,36828
42080,41225
36308,35694
36605,39110
36518,41784
40627,41784
36341,35281
36828,35510
40025,41217
36379,41537
36374,40792
40889,40768
36501,42040
39874,40026
36473,36828
40123,41217
40941,39643
36308,40625
41537,36379
36449,36473
40941,38993
36861,35281
41930,38908
40757,40638
35281,36449
36973,36504
36657,35281
36394,38809
36285,36420
39874,36182
41785,40768
41880,36114
36379,41537
40026,40769
39243,36657
39999,36657
41863,36892
36501,36892
40941,41243
41721,40628
39800,40769
39243,39111
36341,40626
35692,36657
39843,36011
36861,36384
40888,36182
36504,41173
40889,41225
36828,35510
36973,36504
35694,36420
36892,36828
36285,36420
36504,39967
36861,39110
40800,36501
40536,41705
36003,36369
39111,36511
40026,38891
40026,40889
41173,41721
38993,36828
41217,41084
39800,38686
40536,36196
36369,36657
36406,41627
36501,39243
41784,36518
41225,39874
40536,36003
36892,41863
39243,36406
36473,38809
36861,36379
41705,36657
40626,36394
40074,36114
36420,40768
41863,36892
36449,39753
40889,38908
36511,36384
39874,40026
35421,40769
41225,39643
40638,35694
40026,39800
36861,39110
40757,39874
40800,36501
40026,40889
36518,41784
36308,40625
40800,39243
35694,35510
36114,39753
36196,40598
41225,39874
39753,36114
39110,36605
39999,40769
39687,36518
40792,40564
36406,36420
36861,40902
36369,40536
36182,39111
36892,41863
40667,36449
41721,40628
41225,42080
41932,36657
41225,36182
35421,39668
36504,36394
41786,39110
39753,36473
36420,41785
36511,38891
36182,39874
39243,36504
40638,36420
40638,40888
38891,36657
36308,40638
42080,39873
36341,35281
39873,35510
41863,36892
39243,36828
40628,40026
40123,36518
36308,39967
40025,39967
41785,36973
39874,42080
40757,39874
42080,36011
36182,35510
36394,40207
39111,36473
39753,39999
40026,40625
36518,41784
36379,40123
40769,39643
40889,39643
36892,41863
36285,40599
39999,39643
36657,41932
36011,38908
36341,35281
36861,35281
36511,36003
39111,36511
41705,38686
36379,41537
39668,40768
36374,40792
39687,40626
41225,39800
39753,36449
38993,39643
36504,41173
40889,40768
40026,38686
36308,36511
36605,39110
41863,40626
41784,36518
40625,36374
38891,36657
38993,36657
40769,35510
42080,36182
41225,40207
39243,40628
41685,36420
41217,40626
39800,41930
41627,39800
41932,41930
36501,36114
42040,40074
41880,41243
41721,40564
35281,36973
39668,36657
39843,36011
36449,39753
39687,40626
36369,41705
36420,35510
42131,36341
36449,40667
40026,39873
36379,41537
40769,36394
36892,40564
38993,41784
35281,36657
40536,39111
36501,36504
40757,36420
36501,36828
40564,36892
40026,39110
40757,40888
36518,39874
41785,40638
36394,36369
36861,36379
40026,39873
39874,40074
41225,38809
36511,41217
39999,41705
40074,39967
36861,35281
40626,36341
40123,40536
35692,36657
36285,36011
39843,36011
39967,36504
40536,40123
40536,36406
41784,38891
41838,41705
36449,40667
36473,40207
36449,36182
35281,36657
39843,35510
35692,36828
41217,36892
41784,41225
40628,40026
41217,40026
41785,35421
41225,41930
40026,39643
40902,39800
36379,41537
36308,41084
41685,35510
38891,36657
40800,39243
42080,38908
41863,36892
36394,40123
40757,38993
40628,39668
36828,41721
41225,39874
40026,40025
40889,38908
40598,36369
40800,36501
35281,36828
36449,40667
36308,40625
36384,36341
35281,36973
39753,36003
40627,36504
40638,39668
39243,36449
36394,40792
40536,36369
41838,40564
40123,36892
41930,41785
36308,36511
39668,39111
40667,39243
36973,36504
41705,36828
36394,36657
39110,36605
39643,35510
40769,35510
40768,39843
41537,40902
36973,36504
38809,36828
39243,36449
36285,40599
40564,38908
36605,36657
40536,36196
35510,35281
40628,40026
39873,40026
40074,36473
40123,39668
36657,35281
40026,40889
41225,40889
35510,40888
36379,41537
36892,41863
36449,36473
35281,36973
36828,36973
39687,36518
41838,39800
39110,39643
36285,39874
36011,38908
41863,36892
41537,38891
35692,35510
36285,35510
36605,39687
38891,40599
36828,36504
36518,38809
36511,39111
40026,40123
36420,40599
41880,36003
36504,41173
40564,39967
36394,39111
38908,38993
41930,38993
36473,40207
35510,36657
35694,40888
36394,36518
36518,41784
40626,40123
36196,36420
39800,40625
39999,39643
36379,40902
36861,40902
41785,36973
36504,39967
41721,36892
39111,42080
36182,39874
41225,39874
36504,39967
36374,40792
39110,38993
36341,40626
36504,36828
42080,36182
40598,38891
35281,36973
41243,36003
41084,36504
36657,36420
41721,39243
40536,36415
35281,36384
38809,39111
41217,40025
36285,39874
36605,36657
36011,40207
36605,39687
42131,36341
40628,40768
40889,40026
39967,38993
41225,39800
40626,39243
36285,38891
41243,40599
40941,38993
39111,36518
40625,40902
36511,36828
39243,39668
35281,36892
36973,36504
41785,35421
36182,38809
36605,39687
41784,41225
42080,41225
40626,38891
36011,38908
35692,36369
36394,36504
36892,41863
41685,40888
41838,40902
40123,41705
40536,36518
40207,35421
35510,40888
36394,40599
40627,40638
38993,41785
36518,41784
35510,36828
35281,36973
36449,36501
36511,39999
41537,36379
36892,35281
40123,41084
35692,36828
40026,39643
40626,36518
35281,36341
36285,35510
36511,36657
40769,39110
40564,38686
40123,36518
35694,35692
36415,36374
40026,40769
36114,35421
41225,40207
40800,40627
42131,36341
39843,35510
41705,36657
35692,35510
36182,35510
36394,39687
36973,36504
39999,36657
40536,36406
40598,36657
36511,38809
35510,35281
39843,36011
41243,39111
41705,36369
35281,35510
40026,40625
40564,40625
41225,39800
36394,39243
41838,38686
36285,40074
41062,36657
36605,40207
36892,41863
41173,41705
40026,39800
41721,38908
40889,39643
41537,39643
41863,36892
42131,41084
41062,41932
35692,36657
36892,35281
36973,35510
41705,40536
39800,40769
41225,39643
35421,38809
36384,38809
41721,40627
40941,39643
41173,40889
36369,40536
36394,38891
35694,35510
40025,36394
41880,36114
41785,40768
40598,36518
36196,36369
41784,36518
41225,39800
41537,39110
41062,41173
36196,38809
36114,36449
36415,36374
40769,40888
42131,36384
36379,41537
42080,36182
40638,35692
35694,35692
36420,35421
41685,35421
39999,36369
35510,35281
36892,35281
36605,39687
40598,36420
36406,35421
38993,38908
40626,40207
40598,36511
41721,40628
42080,36182
40123,36892
36379,38809
41627,41062
36449,41838
36504,41173
39874,36182
42080,36182
39967,36892
41863,36892
36861,36379
39687,39873
41721,40598
41863,36892
36341,35281
39843,35510
41685,36973
36504,39873
40889,40026
39643,35510
35694,39800
39687,36518
36369,38891
36657,38993
40889,39110
35281,36828
41721,40628
36605,40025
36657,41062
41880,40941
39643,35510
40769,35510
40889,38993
36828,39110
35421,36511
40536,39243
39643,35510
40769,35510
40889,40026
41932,39999
36369,36657
39874,38809
39643,40769
42080,36182
36605,39110
35694,40638
35421,40207
41537,38891
41243,39111
40025,40026
40536,36196
36379,41537
35421,40769
35281,36504
36892,41863
38993,39874
39687,40207
36341,35281
40757,40889
35694,39800
36504,41173
36379,41537
40888,35510
36449,39243
36285,38809
40626,39687
35510,40888
36449,39753
38993,38908
36504,39967
36892,35281
39687,36605
41062,39999
36449,39843
36605,39110
41685,40888
41785,40888
39687,39873
41243,39111
36518,39874
40599,36285
36369,39873
36379,41537
39843,40207
35694,39800
41173,36828
41784,38993
36285,35510
41721,40628
36114,39111
36879,39999
41838,39800
42131,39967
39753,36420
39111,36003
36879,36518
40026,41243
36369,36657
35421,36511
40667,36449
41838,36114
40123,41217
41627,38993
39843,40888
41062,41627
41705,39643
41685,36420
36657,41062
36518,41784
40025,41217
40598,36285
40889,40768
41685,38908
36196,36369
40026,36504
36406,41062
36657,41062
40598,36285
36182,41225
41062,36369
41537,38908
40123,41243
36828,36657
40626,36374
36011,38908
41225,38908
41225,39874
36182,35510
36011,35421
35694,40638
42131,36341
36861,36379
36657,35281
41685,40888
36605,39687
40627,38809
35281,35510
36879,40598
40026,36374
35510,35281
35692,36828
41243,39111
40769,39643
36518,41784
39800,40026
39843,39800
41930,39643
36011,36973
39999,40769
40889,41930
35281,36657
36011,40207
36828,35421
40598,36196
39687,36605
39999,39643
35281,38891
36504,41173
42080,36406
40074,36501
41880,36114
36011,39111
36182,41225
39111,36003
40768,39843
36369,39999
36449,40667
40025,39843
35510,35281
35694,39643
40667,41838
40628,41721
40026,38891
39999,41627
40598,36406
41217,40026
40598,38891
40638,35421
41721,39668
39110,39643
36369,36657
41225,40889
41785,36973
41784,41225
41930,40769
36308,39753
36394,39999
36374,40792
39111,36003
41173,40941
36892,41863
40598,36196
36605,39687
41863,36892
38809,39110
38908,40769
36420,40768
35281,36892
41537,36379
36196,36369
41173,39967
40598,41217
36003,39111
36511,36420
36420,40768
42080,36182
40941,38993
36196,35694
40598,39668
36861,36415
36374,40792
36504,40207
41062,40768
35281,36892
40598,36003
41838,36449
40792,40564
40026,36374
39999,39643
39874,36420
41625,36420
40625,40792
41721,40628
35421,39753
35510,36828
36369,41705
36394,40025
41785,36973
38908,40769
39800,40769
36308,36420
40792,36861
40626,39687
41217,40026
38809,39873
41721,40628
36003,39111
35510,40888
41785,35421
39967,36341
35281,36828
40074,36501
42131,36341
36379,41537
41625,35694
40626,36511
41880,36406
36828,36657
36504,35281
36011,40207
40800,36501
36406,36828
36861,38809
40123,38993
36861,36341
40123,38993
36196,38908
36384,40025
42131,36341
36374,36394
40638,36114
41537,36379
36449,40667
42131,40627
41625,35692
39800,36374
36011,35421
39999,36657
36511,40888
41785,40888
36504,35281
39110,38809
39999,36657
41625,38686
36114,36406
39111,36892
40598,36420
41932,39643
36285,35510
41721,40628
36605,39110
35692,36504
36449,41838
40598,36369
41863,36892
39999,40769
36501,39111
41705,39643
42131,36384
40800,36501
36415,36374
36973,35510
36003,41243
38809,36657
40889,41225
36374,40025
40792,36374
36861,40902
42131,36341
36114,39243
40074,39243
38993,38908
36657,39999
39110,38809
39999,41062
36892,41863
36449,39753
36657,35510
38908,40769
41930,41785
38891,35281
36182,42080
41685,40888
36657,35510
36892,41863
41217,40026
41880,36114
40902,38908
36341,42131
39687,36285
40902,40769
40792,38686
36861,35281
40757,38809
36285,36518
40889,40026
36369,36511
38809,36003
36449,39753
36504,39967
41685,40888
36394,38891
36518,38891
39111,39967
41625,35421
36374,41084
36011,38908
41537,39643
41243,40598
36828,35421
41685,40888
39668,36518
41785,40768
40598,36285
40638,35692
36973,36504
41685,40888
36011,38908
41721,40628
39687,36605
40902,40768
40941,40769
36369,41705
36196,39874
40598,38891
36892,41863
41838,36449
40025,41243
36518,40627
40026,40792
41084,39111
41685,36196
41705,41932
40564,41084
36861,40902
36394,40792
38908,39643
39843,39643
38993,39999
41062,39999
40564,40667
41625,35694
41062,39999
36828,36504
40888,35510
36182,39874
40026,40889
41932,41930
36828,39243
36511,36114
36374,40792
39111,36003
40941,38993
41243,36449
38891,35281
39110,41537
36501,40074
36605,39687
36449,41838
40026,40889
40769,39110
40888,39668
36406,36420
36504,40207
35421,35510
42080,36182
41784,36182
36828,39243
36394,40025
36605,39687
36308,39668
36003,39111
40026,39643
41838,40769
40792,38908
41705,39800
35692,38891
36879,39967
41784,36182
36473,39243
36892,36828
36449,39753
41932,38908
36501,40800
41625,36420
36973,36504
36011,36828
36449,41838
41225,39643
36182,39874
36473,39873
36511,36114
39111,36473
35281,36379
39243,36828
40599,36285
36379,38809
36504,40207
40598,36406
36374,40792
40074,36473
36394,40626
42080,36182
35692,36182
35421,36003
40536,36003
36449,39753
39668,36518
35692,38891
40627,36518
40888,35510
41685,35510
39687,39873
39800,38993
40564,40941
36011,36420
36973,36504
36394,39999
39874,36182
41173,36473
40889,39643
41838,39643
36379,40598
36369,36511
40598,36511
36394,36861
36384,35694
41625,35694
39110,39800
41838,39800
41537,38993
36308,36518
39967,41173
40792,36374
36406,36511
39110,39800
38993,41537
40026,36182
39753,36518
39243,36473
39967,36473
40626,36308
36828,36473
36657,36518
41705,38993
40667,40941
41627,41930
